b_Intercept,b_sibsChildAged,b_age,b_datacollectionremoteMunsupervised,b_studyversionbox,lprior,lp__
-1.22236932409313,0.00329615863771814,0.476730797787942,0.648943725162419,1.30603774444348,-1.92155693107494,-286.549067693726
-1.09475032577916,0.112379732749216,0.456428510298287,0.759178505603537,0.915997243058832,-1.92301332967414,-284.818169274614
-1.3185232680362,-0.00362110200328546,0.535030447862604,0.704781809988211,1.33340729467074,-1.92441707475667,-286.650607606636
-1.31079206406967,0.0198375990008521,0.537731378838027,0.73540394258729,1.33599260812478,-1.92306585982517,-286.168648284323
-1.34477340433312,0.0814143078283447,0.55414657664461,0.747028990312747,1.2726789929942,-1.92627918423352,-285.819096928207
-1.29960856681337,0.00727823341494978,0.52322238154063,0.690610096864034,1.29037112635347,-1.92499209498478,-285.60668704464
-1.0517565724121,0.083509901199113,0.479092829761129,0.709876483771738,0.936323000724113,-1.92167152556786,-283.873435612887
-1.09085068323778,0.118063031538171,0.396626124853634,0.572751879067212,1.11345716681369,-1.92135725558661,-284.679778427649
-1.04897286263706,0.0677010355699734,0.470088275366095,0.793668414973386,0.83000439133344,-1.92271509888309,-285.758558886148
-1.28702473160863,0.0084772989547204,0.472802488285757,0.707363861670565,1.32694723761019,-1.92276470048626,-286.359681223249
-1.32990570499536,0.0335637974850688,0.432588185185002,0.706118396468272,1.30807468554187,-1.9254741605319,-286.637806236421
-1.1179104681406,0.103601718532755,0.528024670598689,0.57877766093534,1.03265476660369,-1.92510277535359,-285.14859221104
-1.15959324130682,0.0364697317208192,0.464916924260563,0.836167936896789,1.05126828815201,-1.92135293962302,-283.327845471616
-1.09995515700777,0.0294025857647611,0.48776986883924,0.731969414575207,1.04403436178295,-1.92101121915597,-283.147822017406
-1.14447983772818,0.0904886849018268,0.503336379933173,0.59582996481949,1.05754615313224,-1.92545984334871,-284.250408580882
-1.13940666521464,0.0526092872015663,0.553222768610874,0.616965813982946,1.15147157681301,-1.9221927569702,-284.600567657326
-1.18140863221061,0.0264375401972774,0.490004964776801,0.671215122316286,1.20232045829001,-1.92179872148507,-283.925598054378
-1.0567197765804,0.0542895905295734,0.454784170704276,0.651407946175796,0.995792438442663,-1.92167773272177,-283.367977589509
-1.30160144009454,0.0320487503494288,0.510095506017795,0.844616730862862,1.18547857123825,-1.92444975537055,-284.193125954437
-1.0281068875776,0.100985317916391,0.426725631665839,0.563359405616155,1.03218730398262,-1.92096222168467,-284.258498701574
-1.15678680431651,0.0743103720924046,0.503920652437199,0.824666527590163,1.01506729680286,-1.92218150378694,-283.616879300284
-1.02468208438193,0.030850997900664,0.411849153924229,0.700213404850816,0.959770552954645,-1.92042794706949,-284.450058401101
-1.39690055416442,0.0545228266900948,0.58867598677224,0.798316606170204,1.28291315307791,-1.92808948152344,-287.595568704991
-1.04260108678476,0.0470808648571702,0.532414387798884,0.495151838280248,1.14691315401918,-1.92050553421006,-287.056391373701
-0.973871123789028,0.105018731222752,0.5110892752001,0.523440160623938,1.06929817703827,-1.91903123369353,-286.794370109
-1.18701179219885,-0.0654840662703892,0.494154581025957,0.737429113906807,1.03330517553784,-1.92629333383788,-286.108458977721
-1.22251781308169,-0.0282407198388157,0.513656217758025,0.839543974123386,1.07473082576661,-1.924116225896,-284.118473950068
-1.09620123965892,-0.0436015740905295,0.60200072028592,0.69444511286955,0.941692761589011,-1.92506680307273,-289.550877871082
-1.10298045729325,0.110056054032766,0.429743664506138,0.707243397009358,1.1359035647187,-1.919263788802,-284.916133475889
-1.21459293741139,-0.0768095244617327,0.518215697301992,0.855418686094312,1.01189953486664,-1.92566565371984,-286.170737450518
-1.20497729253351,0.143313049436056,0.474121672169104,0.620493225198421,1.26091713996078,-1.92168046110517,-285.06967960256
-1.04225670775882,0.0243388205614557,0.445664891485952,0.70401655086849,0.884150195330713,-1.9230612256813,-284.71785634308
-1.11485239399691,0.0601052535030318,0.476056709893363,0.5918324724036,1.10602797796072,-1.92265928587851,-283.446684674702
-1.17555864062962,-0.00785186804523582,0.626993490897166,0.755864849683241,1.03646696641507,-1.92474182178471,-287.809336505315
-1.30526015021304,0.102670996803776,0.521353210486122,0.81914290824696,1.33553352098238,-1.92071055299027,-287.317404636178
-1.02261860391767,0.0796094526758183,0.433211004382465,0.659565348654621,0.908437228834316,-1.92204945930703,-284.373623579227
-1.22145186027483,0.077162359973007,0.529772311692668,0.726085192668186,1.20145158400595,-1.92228369851397,-283.738747418985
-1.17135853065736,0.0808615530969928,0.490528883267442,0.587872591054561,1.19439643359172,-1.92293361788295,-283.810367527357
-1.22578455396211,0.14764089754367,0.582636983141656,0.701489840526566,1.14098695674312,-1.92440347590854,-286.567246105188
-1.22953905566326,0.21084438534232,0.632247981396882,0.563867274623049,1.17264367504384,-1.92673883592938,-292.631816868386
-1.11568612661148,-0.0611401702586053,0.416400605999558,0.835621500806186,0.938003310810729,-1.92282363768799,-286.240387912591
-1.1777018417743,0.0889758870762749,0.524938878571033,0.807559270601269,1.06460895652463,-1.9221266723022,-283.800064419792
-1.13392247828118,0.0847176448222199,0.431799531869915,0.80296755330955,0.983458340986361,-1.9222703263231,-283.924435704355
-1.08688648884457,0.101110980234263,0.494040757030291,0.509644874986338,1.1463510568309,-1.9217542176886,-284.730748095992
-1.24473828642034,0.10027783420935,0.439429933902576,0.528204922565054,1.25034605256874,-1.92655174071623,-286.167135992896
-1.04047959478306,0.0977212123176641,0.453417997698208,0.668426689897836,0.950699738535508,-1.92151877893798,-283.847494554461
-1.24620859979161,0.0421585866539756,0.576989250536461,0.814241978880155,1.07351032703154,-1.92570453744047,-285.259827772165
-1.23413321622065,-0.0506002802088356,0.467653085551283,0.766633988763965,1.17376811658155,-1.92354991119738,-285.35708859744
-1.14278557148747,0.163415357485249,0.504465694336856,0.637188443109874,1.08759402858287,-1.92294236340104,-284.750446980599
-1.09354944089834,-0.0238627801772586,0.432416604933844,0.742664581462678,1.02835201291856,-1.92115488703369,-284.558351493222
-1.1315594850627,0.150215561556214,0.514002350054626,0.763976485352869,1.02696952534666,-1.92152311283158,-285.216429321342
-1.15960267575817,0.0382447308201044,0.445071099200108,0.574089009095218,1.13086958668741,-1.92479365813084,-284.428032554374
-1.08706141692245,0.0184331210925303,0.424859951825407,0.765332392112527,0.949001041665622,-1.92216169736405,-283.915116983206
-1.13868857273572,0.0745278178645173,0.482911188428697,0.752348967387025,1.03965112041585,-1.92215031729723,-282.883076755381
-1.1739814504464,0.102812157625997,0.399433925005887,0.846665630104535,1.11073764459858,-1.92004879181224,-286.190937428005
-1.14758010691763,0.0792569666305153,0.524076973545623,0.795665320854821,1.07752515159084,-1.92080670505294,-283.752942456028
-1.0833646917754,0.0304888066932672,0.483000304044515,0.743245260120719,0.995306563055914,-1.92125428085786,-283.247951278588
-1.27616831884792,0.0607168615438978,0.455085595687038,0.882657330862391,1.11626702519981,-1.92403546183381,-284.634606615577
-1.03470757968532,0.0628851666134896,0.528654404060001,0.603006307272852,1.00575593240672,-1.92141879354892,-284.819069750501
-1.02329565838455,0.100699963095609,0.487773502278213,0.600115143760529,0.954871748508734,-1.9219960517944,-284.548667333521
-1.11736742525304,0.0285236793899241,0.529133066005122,0.738247261413313,0.995668919960871,-1.92294752300177,-283.774713264114
-1.35925543456559,0.0221889151647078,0.463557668565373,0.92480232122779,1.1458847780299,-1.92717609696672,-286.433329393293
-1.20790184313074,0.0570834280812132,0.490556471740515,0.743750459128283,1.08234011511781,-1.92477532012522,-283.099943427958
-1.12672910265116,0.0301591993294886,0.473082037600981,0.788549124204336,1.04694049175017,-1.9210039056519,-283.119137913053
-1.13131287276096,0.0350020602656281,0.493678408209241,0.675052173200468,1.09064221375506,-1.9222857408987,-283.046912217224
-1.23570615161481,0.135262864869872,0.460284153155253,0.580170145212652,1.27054962227616,-1.92379774993407,-285.288221205709
-1.00119605409745,0.0792456263088337,0.475807086523907,0.70056669797861,0.920349391167265,-1.9202033933806,-284.525294238504
-1.02126561108303,0.0833307542217711,0.441673182660463,0.683100917218659,0.984422259805384,-1.919859300055,-284.01744583983
-1.19489841793714,0.0607913030980879,0.404699564593365,0.69044163696729,1.25353712167475,-1.92055760208092,-286.131022837833
-1.14635904136393,0.0158834042946637,0.447923393504569,0.725019603133051,0.972894259474353,-1.92555420101286,-284.190367156112
-1.28367520726651,0.0933069716920235,0.430706655748094,0.823072129624448,1.2786141255935,-1.92104654919596,-286.897806531556
-0.982015217744144,0.0796398190324291,0.487447824837218,0.569586913671643,1.03931345178855,-1.91925256402928,-285.521729097572
-1.36893567260307,0.0224186792231469,0.469491042276877,0.899264549134027,1.17291181166711,-1.92754644192654,-286.325012988952
-1.22526387451234,0.116628959820072,0.345953690663102,0.768146297799899,1.07470313714411,-1.92480355725295,-287.673823933893
-0.979746340717214,0.179147767986693,0.42441280189639,0.542353051020458,1.05505018212218,-1.9188789408413,-287.078682356267
-1.22988721019335,0.0271977361556801,0.436522515195887,0.690385125214115,1.08014969520892,-1.92784250986175,-284.916938407636
-1.10312922007786,0.0391188342182257,0.378622274463681,0.677102580013494,0.978330308069386,-1.92388495780372,-284.971773454115
-1.12273333546009,0.103599310041667,0.494925419946727,0.6569107197497,1.11141817506434,-1.9213475340144,-283.271856890629
-1.22837742642865,0.072690736756362,0.481326335898048,0.810520136279227,1.07665051682487,-1.92433514021457,-283.531021123042
-1.00363705322326,0.0564469518707449,0.466176315102237,0.660915693058544,0.998195695661917,-1.91947637003085,-284.412856860503
-1.30375495013939,0.0503366435214546,0.457508922749072,0.86553999530485,1.09556216569484,-1.92688553186573,-285.26427241697
-1.07213577089995,0.134560736354568,0.489869771900774,0.664371522100093,1.07792249265196,-1.91987054710408,-284.38457871383
-1.17651560828223,0.144344858024112,0.511848323885921,0.652125904655376,1.19870179354818,-1.92140517868089,-284.577922252867
-1.14870999965245,0.098550176060904,0.545160396913883,0.658109222662981,1.06354744222226,-1.92394672014431,-284.33333464984
-1.19741068431316,0.00508982940878285,0.431290887252444,0.767261766771831,1.07277648495641,-1.92422237403097,-283.818028124872
-1.29001967802519,0.098112796462659,0.571576198754293,0.796726786816317,1.24066976047514,-1.92292173191194,-285.688689899074
-1.11183599852102,0.0719162619047152,0.551371383910786,0.87857963316355,1.00900229810629,-1.91966464385418,-285.930809732469
-1.22032706903873,-0.0351492214864319,0.438562029623945,0.836818032216083,1.03854345938003,-1.92518507251297,-284.997931319381
-1.11778331871556,0.101397476733936,0.474836857221904,0.609589017573182,1.14806422595115,-1.92113678754767,-283.564321353085
-1.22975554893419,0.0392015873309984,0.495453957503497,0.705230043554241,1.05616494681041,-1.92829050121598,-284.757034923597
-1.19559351411051,0.0593090697698246,0.520614642335447,0.75197698940856,1.23586136156123,-1.92005197432027,-284.882707054553
-1.16607389437483,0.0736541757619971,0.442536347438386,0.691283857178004,1.00179809853033,-1.92619987834418,-284.195068151898
-1.0321698664392,0.0783457072335835,0.454952863250222,0.586426710227806,0.951891207114558,-1.92288463853721,-284.385910371627
-1.27507748095529,-0.00104308154266727,0.527784348586412,0.70924793247281,1.18712443862078,-1.92663222434529,-284.898772178175
-1.24227638091483,0.0305063573798024,0.49166104722322,1.06032731739324,1.05606382061104,-1.9206493754637,-287.583625235971
-1.15048802085385,0.0833147240471134,0.448895746626617,0.552903690748421,1.13172082701433,-1.92445877146982,-284.093883824205
-1.12499849849441,0.029441114125458,0.50077413552113,0.776171250608356,1.00381617595528,-1.9222575708932,-283.169962124458
-1.1768494986394,0.0627777656059617,0.461221836867073,0.710049404032391,1.1488962324446,-1.92195569855363,-283.024814321597
-1.06777549838031,0.0995593189775726,0.495712307348144,0.678297174487547,1.01314284030047,-1.92101975554069,-283.593390868093
-1.24050707831228,-0.0440903117749943,0.461904886143452,0.822919500557036,1.13815863276206,-1.92359663030923,-284.874503766919
-1.04585546405028,0.123046863779218,0.491950289417233,0.642587656107477,1.0496569083391,-1.91990122739001,-284.33470204282
-1.09464803791693,0.0703386186804988,0.49609832860425,0.757876119454569,1.01521821012177,-1.92079644773404,-283.329576305026
-1.22579180028455,0.0698771757823811,0.466634512079273,0.730061953815351,1.1401703537505,-1.92415907299244,-283.150888637134
-1.18700053139265,-0.0365001287087027,0.549327591827026,0.844729654215471,1.04909326067187,-1.92300049455199,-284.80928219973
-1.09889783009894,0.101209405016073,0.424465881249213,0.666522942281246,1.11737416715707,-1.92008978764013,-284.070219281493
-1.00479335836882,0.093886434000851,0.456422591078629,0.641562499011969,0.872818977755112,-1.92246725938409,-285.258001144807
-1.31504951217205,0.0571782792353682,0.472812389416097,0.763149094872541,1.29789563092381,-1.92345478171173,-285.286488831234
-1.10136104267106,0.084923152324273,0.426175919643564,0.775886210108112,0.928369046581554,-1.92277345508611,-284.349464947781
-1.09322993761225,-0.018949006307197,0.407042631512528,0.777287305797073,0.956708860527001,-1.92220547914383,-284.949035523809
-1.1917273992145,0.0304060348836134,0.592647144299691,0.712681621297902,1.17750406565373,-1.92214577990923,-285.446221746839
-1.27074826904475,0.0861858181740417,0.536286887349194,0.793046520714692,1.17622136019101,-1.92394312702599,-284.227126147807
-0.989598061340469,0.0526627651781771,0.445505207487115,0.644782016635868,0.896687925008992,-1.92134273716339,-284.771107255235
-0.992673471715585,0.0747491763800867,0.484762968897413,0.723157158179399,0.867481070399138,-1.9206627880172,-285.275602006365
-1.01926459591796,0.0539997400191347,0.48724761416279,0.710183456783312,0.928255616183518,-1.92067966969635,-284.21248315723
-1.01259943831676,0.104440467755016,0.51259379356689,0.61178701654802,1.0226000526673,-1.91984987156115,-284.952427163974
-1.212789401121,0.0286893293525776,0.406393918231028,0.721106814289617,1.16540227574816,-1.92314639987028,-284.539481873418
-1.07048637960725,0.0975324413881834,0.510652459277406,0.686723477350355,0.913233052409688,-1.92363550226572,-285.165029664963
-1.09804489684988,0.0612064102359404,0.466807984290465,0.739614803077721,0.971341769059578,-1.92239244918395,-283.189241534904
-1.20247285646854,-0.05402396775368,0.530419755769087,0.70954998597579,1.17531961080607,-1.92325537457235,-285.905895978225
-1.23670765465342,0.209879300205292,0.511659501300551,0.679900583428455,1.23111089192773,-1.92234879480097,-287.383760735907
-1.15690478308224,-0.0222522633016144,0.442599383665508,0.886978065441899,0.960393659875661,-1.92289290297924,-284.771705967516
-1.26354723785085,0.0205075247389378,0.49278569156524,0.730317496881303,1.25817983806535,-1.9229803566476,-284.480486962151
-1.2687530938471,0.0363170532539535,0.443214724184486,0.707135867466675,1.26855917220685,-1.92330807029864,-285.08086524846
-1.08142840059429,0.12042365753259,0.520988316865186,0.636158459199331,1.05818748612697,-1.9212003830908,-284.196480530205
-1.21800330336369,0.0209795844091464,0.430575901218344,0.779218623080969,1.10711555909789,-1.92388472148577,-283.738221290203
-1.14301424203821,0.0870195219646151,0.548381814601573,0.668684635597569,1.11576543112823,-1.9220391228551,-283.970878212708
-1.31457027046542,0.0458487570831629,0.486331928519785,0.758470391738827,1.23315587106555,-1.92569582231074,-284.48348987615
-1.25617070851843,-0.0122820973566233,0.460784104296412,0.736074557689406,1.22235457225919,-1.92369755494141,-284.907425343662
-1.12340477746838,0.0704449041775926,0.481079160545402,0.920213151333443,1.05423037370835,-1.91868935723685,-286.451132393193
-1.17777154597254,0.0875123724749383,0.449790426294299,0.576129362508571,1.03395357862375,-1.9290165574391,-286.172506969231
-1.13765221868922,0.0657305874725648,0.507133581957514,0.849548782463687,1.11525172005044,-1.91900273721074,-285.270084161937
-1.2177906590179,0.0307308779724417,0.409559040210144,0.672118991569201,1.11148301079272,-1.92636172739063,-284.899160636533
-1.26561100994062,0.00807983913816701,0.483623366840816,0.703296145828301,1.17777209001979,-1.92640807821427,-284.41627713661
-1.07316942022318,0.0893130670902483,0.500167155916563,0.736215683280954,1.09733407119376,-1.91879873281367,-284.948747708387
-1.07729736203141,0.140995018505731,0.494520757144896,0.769094933524432,0.98527260500535,-1.92025624260648,-285.28531814836
-1.17219709057152,0.0438176762967374,0.547058146372198,0.620645824159256,1.06382832016956,-1.92668999053558,-285.406581126036
-1.27407215018174,0.117250590118947,0.48670239427772,0.644683910495542,1.15593330711708,-1.92857171020324,-285.611230997886
-1.14636822047322,0.0906303802541241,0.545930478471386,0.622798478858885,1.03365749817771,-1.92572391998693,-285.285282964455
-1.08304832453079,0.118176560173594,0.531450338918173,0.729655373268162,0.929916978630734,-1.92272421822771,-285.645021100152
-1.14839401772437,0.0554508471617094,0.417787440975623,0.647144972256112,1.25083593992564,-1.9196773429397,-286.470802884467
-1.15578152551721,0.1234214340315,0.473864598974176,0.499061942224676,1.04242803117568,-1.9292304503513,-287.546228901197
-1.12778796493345,0.174056773728301,0.437393712546201,0.647484193782758,1.10148847382383,-1.92154814706849,-284.933022701349
-1.21071322937117,0.00244804956501481,0.482900646970308,0.895753359655631,0.98312159183427,-1.9247269750314,-284.528115537904
-1.2233535076375,0.161654007075942,0.472064369028706,0.590993179668359,1.12200609668305,-1.92763738069012,-286.264792097377
-0.902507452313695,-0.000722961169419445,0.433611339239262,0.589414064523423,0.986379283181535,-1.91805358694243,-289.607077587531
-1.36456590223414,0.144751128505239,0.531318193507515,0.807282327501981,1.16783428624931,-1.92923951900492,-288.601724288042
-1.03105708372956,0.0813018335624145,0.42166723095991,0.535246249221187,1.15417981637268,-1.91917363466759,-286.376198225705
-1.26242819313743,0.0395024815678851,0.570392570677521,0.78686883740859,1.06613421143482,-1.92778147496721,-285.878636942326
-1.10940921865457,0.123152603466656,0.385588949027483,0.725061583780235,1.07443505622737,-1.92028966044931,-285.246825933869
-1.34756370726233,0.0346963633384979,0.528244387269537,0.837196623330827,1.22448941999828,-1.92602991927884,-285.142657116254
-1.0859116862832,0.122367253673579,0.510856299568205,0.513623661843758,1.07844622213048,-1.92335105168882,-285.078367860741
-1.18067353890823,0.113850517812042,0.383363187652265,0.694291623006839,1.12924510210064,-1.92260127623198,-284.9576434339
-1.10648602551599,0.121124307547406,0.521705353754497,0.59934583010117,1.14236620731205,-1.92092852235736,-284.401687948916
-1.1735177830442,0.210210844328539,0.495729898744003,0.629840124241108,1.11919428502115,-1.92343930868915,-286.641547669889
-1.15456578129789,-0.0341138065456152,0.471900930052744,0.761193386306629,1.00689891023031,-1.92439361480284,-284.390609034981
-1.23528576323729,0.0585463713559548,0.507938760480665,0.776273663411471,1.09903844697731,-1.92498790507573,-283.412082233185
-1.20808695247096,0.0192976486677163,0.46700814887187,0.762057668105534,1.01201604707288,-1.92698714728525,-284.356171678556
-1.18294856349303,-0.0100654826129149,0.472492759420063,0.717954304883522,1.09753063786093,-1.92400114000407,-283.692744613315
-1.13058749116238,0.0683823875183129,0.454593987515013,0.733980024966796,1.10235270811775,-1.92065396938026,-283.188563496878
-1.16582830268764,0.0391925909699816,0.477546440512744,0.648792363309024,1.08169765076585,-1.92489727849305,-283.41121278542
-1.08340255942806,0.128119039847062,0.540069964434065,0.907276439322396,0.905569934441738,-1.92001279646614,-288.69277415401
-1.11381251749532,0.0591339888204438,0.337843656609194,0.473622906881461,1.14079061533802,-1.92412809836799,-288.897159453811
-1.13599627061472,0.113865369665999,0.365956138099915,0.648622510991992,1.07361021670472,-1.9229293150642,-285.236667819518
-1.04853297783827,0.129515676486578,0.422914399187791,0.607698979943791,1.02130681607099,-1.92109843192081,-284.19988172962
-1.17988923363658,0.0357518845483657,0.481014712045007,0.754386288270751,1.0943312199588,-1.92282060625808,-282.777157771671
-1.1713171790622,0.0884084500196715,0.538749758695665,0.662777914665893,1.0986917084729,-1.92403984545644,-283.872400880355
-1.18854955101023,-0.0242890552921006,0.422112395649498,0.907612229464198,1.02338903331386,-1.92225090763716,-285.258460885764
-1.09160730823916,0.0883522386746247,0.439257176678091,0.570257245675326,1.10725884504773,-1.92179031419809,-283.744834095822
-1.14127305873525,0.074903935891977,0.466182171650936,0.755046434651787,0.948682364084151,-1.92487000167376,-284.154593771128
-1.14055821738763,0.0351761072198717,0.496635896606293,0.695922210512631,1.04862822209059,-1.9234641727522,-283.04495470554
-1.247287460245,-0.0159389544700326,0.501419514043864,0.812334706771682,1.11524030046719,-1.92477660061728,-283.939569204234
-1.24190434178985,0.0531411738150073,0.477464918558044,0.675021305243294,1.17874214685155,-1.92533472654153,-283.650106603124
-1.17083895295882,0.114216091599664,0.54456318970574,0.767646558696169,1.06743908605346,-1.92241800499251,-284.497426627515
-1.10767031034725,-0.0466797934354909,0.463804336702658,0.640886069226902,1.09071019398823,-1.92234282047766,-285.889822516282
-1.18214528820969,0.0184716739231982,0.429887249336138,0.732701873676618,1.12436930406927,-1.922622692974,-283.651262045847
-1.07035122641604,0.0422563006438031,0.50521237061754,0.780484446718521,0.921052420959254,-1.92175839347915,-284.174985147038
-1.20946078050293,0.0616885703830774,0.48599578503561,0.704810484651456,1.19771775467651,-1.92231249614396,-283.327627827926
-1.15035241139679,-0.0147075154995554,0.50497077613551,0.818729499497719,0.952780836985054,-1.92436058782145,-284.469501867054
-1.28829633025261,0.0564496956770849,0.445831055705426,0.719260736474935,1.09880405695765,-1.93006459646601,-286.076916215066
-1.18537854508811,0.0499341476786158,0.408064815082973,0.728865639730193,1.1031435226055,-1.9232425139006,-283.782803452644
-1.22453590464645,0.0413318665775406,0.415666621411391,0.675106010000599,1.16038666407788,-1.92494700068161,-284.423154332486
-1.22581767017454,0.0829973341397874,0.4458894602341,0.965287911793276,0.992836611109662,-1.92302063768826,-286.654723187091
-1.29414191277588,0.0806976097745978,0.461417695576145,0.730878400888166,1.17156294374085,-1.92705630312262,-284.640669059998
-1.04126199965044,0.0130953308062569,0.510262315427095,0.750193339686595,0.991681889917718,-1.91974754129062,-284.624297899657
-1.24268798940417,0.123594360569941,0.526529484564327,0.929963346765072,1.11116934672124,-1.92126035984827,-286.873712592749
-1.17026344062582,0.0427543672321918,0.459703905208046,0.744036014753431,1.00028099849116,-1.92536153890991,-283.620008807633
-1.14719616540125,0.0898293957245591,0.467092434557686,0.740588814268225,1.15014515902068,-1.92006651464501,-283.847288241203
-1.14040512439725,0.0524722004034529,0.462380253290061,0.752956223883584,0.948799551464085,-1.92502958710791,-284.012260830815
-1.19574757720767,0.0711785506688213,0.480389993571176,0.701166520185515,1.05414166193102,-1.92599155818806,-283.621506801103
-1.2059889510544,0.0954524754671049,0.543764182836775,0.658697925136891,1.03481775623974,-1.92847123930592,-286.386105889879
-1.09065667972666,0.0832008139428307,0.398907604386491,0.608920850447592,1.11973036185607,-1.92074155603574,-284.518351644472
-1.10906654975512,-0.00333388359053797,0.611193681016357,0.703234333039863,0.972317010171054,-1.92431107164092,-288.152241403694
-1.22337596784847,0.0214262835502377,0.515148150563373,0.756558237614741,1.07879710410458,-1.92576443545953,-283.702264570347
-1.2586123966649,0.102184736231824,0.456469094142318,0.534499089863044,1.31203224204113,-1.92510622040537,-286.376775401823
-1.21484943259967,0.0881024741213159,0.512056342748627,0.572776461364166,1.28016083595132,-1.92297590057797,-285.096141452358
-1.10943078993299,0.118379482895925,0.512878995410997,0.800239027362491,0.993627505507261,-1.92089897619757,-284.814502518733
-1.05867146206201,0.0865147183610448,0.546208973926563,0.676347783381735,0.992747938228568,-1.92126688067098,-284.821049170043
-1.06549671029107,0.0519110765175273,0.494706593772393,0.74875824716436,0.954840925135377,-1.92126313195896,-283.647742355332
-1.24084666211725,-0.0120474008163633,0.474675597103214,0.793026586663965,1.15855322541947,-1.92349558446313,-283.961945431111
-1.15026209916658,0.0899395164313518,0.433239848159508,0.72343633465233,1.05338843383438,-1.9227921917965,-283.215555650731
-1.15217599277422,0.0559162917307598,0.471459725541962,0.781489836497969,1.07771590388637,-1.92132180034987,-282.95541362231
-1.1756406034627,0.0680036463532829,0.432400199595974,0.6857337284148,1.01686597330111,-1.92644655060457,-284.309745917746
-1.06415890974097,0.0980750732199306,0.488891990030167,0.670462588092081,1.08836873281859,-1.91948108200723,-284.145676913754
-1.23495831347193,-0.0054188681262986,0.511275028462906,0.766532016968971,1.06192840331882,-1.92702224924564,-284.527660235101
-1.09602866523982,0.0786924486175383,0.517863712272735,0.704835713615676,1.05201951145083,-1.92092170243913,-283.48290663926
-1.08578936365229,0.0530536796105101,0.503866804475329,0.734947240746266,1.04428714820708,-1.92030685154222,-283.468925393298
-1.2263575466027,0.0937508144697614,0.440178527167473,0.849011644291492,1.17874050232163,-1.92058264190928,-285.45202382137
-1.03084488128521,0.0214835075565317,0.493100095210098,0.673974936058161,0.908376499128782,-1.92254029703093,-284.827759166634
-1.27515155546975,0.0418216146358848,0.44867429489154,0.720870561236858,1.21651244047889,-1.92489689875242,-284.3256341825
-1.23833834321082,-0.0593468921922744,0.464683463141229,0.635104835860428,1.26947577785148,-1.92401292924526,-288.368779859103
-1.27087617079756,0.146070172398408,0.537917062583661,0.810657528732728,1.06650711868722,-1.92670415788441,-287.339920320402
-1.19016999906211,0.0987480638477362,0.453229749791767,0.639148696540347,1.18093754335261,-1.92297640822955,-283.52856984169
-1.18033177555167,0.0329403122985684,0.440621772180288,0.83577167870569,1.08197452390968,-1.92149824988117,-283.671583104831
-1.20716490400347,0.102149026070432,0.509845053899342,0.555375130272567,1.17037231847323,-1.92636989677459,-284.998007867114
-1.04478839464005,0.0276568951864416,0.473227122217087,0.715533027562931,1.03246690129035,-1.91952121739784,-284.185314548075
-1.25012089258441,0.0744460911172739,0.496650521472964,0.682056361350016,1.14503908490848,-1.92667581320843,-283.991469643009
-1.34738824562542,0.0394060567038185,0.432009272033875,0.835299222635205,1.22761926799815,-1.92580960871695,-286.152842023876
-1.27564765681957,0.00685627025945134,0.472036566946357,0.78060016486759,1.0359636115422,-1.93028264100842,-286.3269545408
-1.05992708951368,0.128571604441607,0.505946632860577,0.708582224765635,1.04557236765841,-1.91947358667464,-284.888431160247
-1.19007998588821,-0.0293784903883042,0.462647066468576,0.795484383824798,1.03276045607674,-1.92466812706802,-284.225665417958
-1.07958768156816,0.181290463787571,0.469412025302142,0.588920929802617,1.1181567567981,-1.92027070369019,-285.455240528236
-1.17420598762583,-0.0427079462388632,0.456098524147209,0.766849052275873,1.01949762469472,-1.92500180892495,-284.846242832494
-1.15357664828501,0.144803031511413,0.498727266570994,0.663953259913999,1.16448593697097,-1.9210321277507,-284.317369488665
-1.2692592802303,0.0323190484973547,0.46512325040302,1.03604578925528,1.02840538094536,-1.92296650983407,-287.044102489256
-1.22795385220115,0.0583068291629405,0.525661585743234,0.649426369794171,1.1984868552629,-1.92455327907103,-283.950713898178
-1.0996490163329,-0.0160452095687477,0.495399379492138,0.639997146814546,1.03022839158622,-1.92350093992844,-284.776148113537
-1.37579081770051,0.0091129704511347,0.608082330298411,0.820914927383485,1.32746724892976,-1.9249425497376,-287.966452675872
-1.38784133439713,0.0665876357385947,0.593408053760546,0.833826099230551,1.30578534193525,-1.92558999029434,-287.544609612405
-1.17299870776931,0.047330945946297,0.490971054880893,0.569630027893738,1.14525660243342,-1.92519194254748,-284.364163670241
-1.26600864741404,0.135098205523147,0.46454622926635,0.705641559793493,1.27375857641753,-1.92245916266713,-285.391337005706
-1.07160470337219,-0.0347561164172842,0.495051546569818,0.803189137266947,0.895514418773224,-1.9224644481996,-285.388797869139
-1.17145162432165,0.143515896314958,0.44358400429596,0.631107370300853,1.17900742491695,-1.92202646769005,-284.296566592972
-1.16975454361026,0.0505439268148417,0.532068866426023,0.727531449058767,1.15407962400772,-1.92131280895401,-283.584113427737
-1.10482366398024,0.0520721389781781,0.558776464088679,0.849081975419659,1.03497040732416,-1.91946985677106,-285.678886474665
-1.04677083388685,0.0621107364066521,0.359393231898866,0.659367410707773,0.963023165968611,-1.92177908979874,-285.446019427968
-1.31900026224978,0.100498869089836,0.614675032182971,0.636283238348124,1.31181191387664,-1.92624748011244,-288.361183953612
-1.22885736053868,0.0182815492224796,0.47485228873747,0.768361952669337,1.20751188287903,-1.92190837940313,-283.995347517862
