b_Intercept,b_ccAge,b_age,b_datacollectionremoteMunsupervised,b_studyversionbox,lprior,lp__
-1.04025969162573,-0.141588403680252,0.496612722522137,0.801077467968474,0.88747178431861,-1.92120848545214,-281.453909790196
-1.1838345471392,-0.185205535786075,0.466849221875246,0.879371531784098,1.08263768863767,-1.92113035006911,-280.361979018618
-1.29446446052195,-0.209762496162248,0.427481470906009,0.865161757832536,1.23425569950742,-1.92246558153811,-282.659062956732
-1.15483569076181,-0.176621338781664,0.569063277231784,0.615056729373271,1.01018348621482,-1.92828085260452,-284.565174323828
-1.37060537802387,-0.148471383315448,0.48965881523227,0.939139002213044,1.36508015285658,-1.92111952790903,-285.066791912526
-1.25540960285262,-0.0841594367768859,0.371755393787716,0.851211097141013,1.08738886029147,-1.92497184893385,-283.50140928545
-1.16217146689657,-0.168344884231005,0.460212413757866,0.815335382197439,1.01268828002424,-1.92323825000834,-279.749515661876
-1.02427908995536,-0.088338142971966,0.425352694121494,0.576706779767194,1.04169235766834,-1.92092227556617,-282.688872601187
-1.33955132259098,-0.169727399654604,0.573888030757131,0.958860039388299,1.1802225593024,-1.92435794185763,-282.065707861401
-1.05772988484552,-0.1559319060005,0.379238264402553,0.653507714566739,0.955765016449394,-1.92310867120944,-282.450588938372
-0.999493172538279,-0.173832275171046,0.383625843924901,0.651781048644447,0.869613877841147,-1.92270726535256,-283.851629035503
-1.2744771377086,-0.103512452417443,0.62461244956475,0.886893167016528,1.21211778611193,-1.92179823806257,-283.70568465466
-1.38494216283556,-0.173649298764407,0.596718654671358,0.777146501970507,1.30658787168883,-1.92764817247302,-283.373819939802
-1.13874304985234,-0.121965391416918,0.461276099784913,0.607351666657301,1.20300242066243,-1.92134830876537,-281.692585200843
-1.27374449094249,-0.163508904645412,0.457606109199304,0.940360931611862,1.06961636165655,-1.92451747389464,-281.076683802779
-1.18362529349264,-0.114966320938029,0.48813514500301,0.680907337233632,1.18975196689067,-1.92225420098374,-280.358272159411
-1.13065833936269,-0.116889410857401,0.5435910023742,0.851500027000463,0.942271806232177,-1.92291517187118,-281.343137087268
-1.17027291108607,-0.127296860581873,0.552852537659895,0.602950456670284,1.13408300562783,-1.92507553956375,-281.949737740236
-1.08844899667052,-0.215840676460313,0.480598863201883,0.885924576975027,0.879084879035549,-1.92191190790997,-282.639475952024
-1.28730177998232,-0.149260153740345,0.532556052661201,0.72079646164038,1.17858297273424,-1.92754068277323,-280.941524950195
-1.03361145912666,-0.14256880491977,0.426342745983837,0.832408521991102,0.946450847453542,-1.91924181886464,-282.0714777747
-1.17460980332476,-0.230016605068576,0.525056365186655,0.8000833513825,1.04071911381327,-1.9235123909416,-281.020630525724
-1.20765717771064,-0.0707734975643114,0.441498230185133,0.768734610289695,1.14901017363227,-1.922584361253,-281.024284295711
-1.2167652195593,-0.131194876874901,0.496824349798107,0.798569336371878,1.12286772963405,-1.92321353916583,-279.365912352322
-1.24472877367899,-0.127634553328494,0.513825355093379,0.879819245395652,1.18613231538408,-1.92121093710244,-280.662261461915
-1.3058348527066,-0.109079734987841,0.429429278434036,0.819929276861541,1.2604504769804,-1.9232018976534,-282.375567430426
-1.30334173850577,-0.174610182380109,0.467066171459674,0.738609687239798,1.31016766394801,-1.92354493024306,-281.871182362734
-1.13946475547474,-0.123546030488007,0.55847086380302,0.594717233199401,1.25856681568672,-1.9204217143603,-283.970084950254
-1.1830216164433,-0.143467246753951,0.555891837470935,0.678945171944114,1.20783926510854,-1.92187616813027,-281.241437460974
-1.17244872824783,-0.101561797168021,0.436256118472424,0.786697559487325,1.0229990928172,-1.92405665147667,-280.250381172482
-1.13467470332944,-0.116803946862392,0.477478862371869,0.742644369881563,0.980703296944373,-1.92442381667461,-280.169532638343
-1.26766357503222,-0.204561928150519,0.527086654214695,0.950897854270496,1.05586961890984,-1.92446386401551,-281.491764921499
-1.31108651675134,-0.20585963039149,0.519982948653974,1.06111663672185,1.06175073321729,-1.92399455539128,-283.535780671491
-1.25462052681645,-0.199676674024391,0.447589330218048,0.825434312223197,1.12638498137002,-1.92448959296377,-280.549089220103
-1.15420452455829,-0.0844451458703066,0.546864242857823,0.687079115349097,1.13040594313571,-1.92236402517134,-281.226673824938
-1.26055820450864,-0.216393114522046,0.537058972729664,0.791428481567146,1.10770413262818,-1.92647579297051,-281.152803122349
-1.02435155698133,-0.118614845611059,0.382660455004486,0.734842486911275,0.926459652845332,-1.92074712683805,-282.318185803525
-1.10080997646549,-0.0977287352378968,0.513749558787844,0.912112401644188,0.945596335476003,-1.92036089262526,-281.859664167704
-1.26636659410601,-0.160496959661581,0.548243097127095,0.641105179366575,1.21661447677612,-1.9270816165961,-281.896202018279
-1.1995614454439,-0.1538626847888,0.418402113672575,0.936947133668373,1.06036148088674,-1.92119842509595,-281.717038592389
-1.02126198168977,-0.268356806629309,0.422011344229427,0.735727208409565,0.866318456361562,-1.92217518146702,-285.470467697892
-1.14700814880736,-0.0874424175112494,0.417695154167435,0.787717384938821,1.06812782771055,-1.92152778724045,-280.856792938253
-1.19825048811941,-0.166644643360107,0.524546637826327,0.700178494604317,1.07619390063712,-1.92615611586889,-280.557954878854
-1.30088006731456,-0.1534809303901,0.495087717097443,0.778097295361656,1.27067656149477,-1.92369508246887,-280.760044148367
-1.08229692056816,-0.13469305615352,0.500929165320762,0.818586548670202,0.923366854671411,-1.92180434850276,-280.719113012655
-1.31462819367337,-0.102636460817408,0.478567971214401,0.754037808711419,1.27690912768272,-1.92477600293373,-281.586716486221
-1.05496850470755,-0.192505584248685,0.500654268668764,0.800781833768367,0.905294571190844,-1.92143884625378,-281.676979630029
-1.0576968493216,-0.158546026231401,0.550214212426497,0.829625730475167,0.876864617618116,-1.92172891639515,-282.822850797259
-1.1890618515218,-0.0980844812932962,0.589821899578658,0.707305009868782,1.06861010221439,-1.9256887703388,-282.639759325344
-1.21910824985419,-0.05728459966755,0.632810137672809,0.789855509629572,1.03293586567702,-1.92656710753222,-285.919059140358
-1.33117894690553,-0.111310891416959,0.492681382784714,0.72370691397605,1.23741798270276,-1.92806483305011,-281.811740382897
-1.00221812242362,-0.183051352418178,0.494548044061125,0.788030125706976,0.90966368919882,-1.91958009889495,-282.488224677118
-1.18344948211805,-0.0525540648938559,0.504495761159146,0.907036856034553,1.11529076081719,-1.91991893632794,-282.707400556697
-1.20616204037089,-0.137867322681503,0.618671292833192,0.952298384710271,0.937375237274161,-1.92481047245649,-285.141092535709
-1.27430142964826,-0.133397785604023,0.51816410722067,0.873558939023998,1.11124106381943,-1.9249174764983,-280.101030646749
-1.24091557079111,-0.161575913245852,0.462613199023837,0.764969754126626,1.17915794651363,-1.92355618525875,-279.876622992699
-1.24189271529369,-0.122249262383513,0.434094832018488,0.894123214169986,1.09744993984267,-1.92301999330735,-280.777033184154
-1.12882995667609,-0.0416829887576765,0.505848334662527,0.5929035022162,1.02164302635405,-1.9265770131474,-284.077909993003
-1.13801865250004,0.00586442393865624,0.456249648617915,0.579760372967772,1.01659347086845,-1.92762754410057,-286.795707527216
-1.25739981210558,-0.18801491157259,0.493834926381608,0.912037794611182,1.13496881697795,-1.92245487991254,-280.481447882023
-0.987793000258534,-0.133430441263202,0.518002562588954,0.720972705262915,0.880081132270555,-1.92070065085586,-282.765667696347
-1.3027726750105,-0.208039982116268,0.452395311839218,0.711165343760534,1.23600176559388,-1.92665223073375,-282.020830234855
-1.13036289877079,-0.0670440752497133,0.518723739811207,0.683610252364061,1.06002163998919,-1.9231887995452,-281.169042893026
-1.21611223294697,-0.17898489789566,0.617029135433621,0.865304114846469,1.14463675338222,-1.92138357603375,-282.760503772907
-1.32004429795605,-0.185334989149969,0.525266568720452,0.824635463169462,1.28852699389233,-1.92315717740931,-281.357467260842
-1.0777375171058,-0.0989214632674614,0.44109243507177,0.626589962447597,0.969328425672606,-1.92440575542657,-281.713001338628
-1.03894966070427,-0.0853692326061749,0.490013403793495,0.687547687323342,0.88725411036222,-1.92343438488929,-282.438242629346
-1.26277591418296,-0.214512185795978,0.479412150078095,0.901608079458108,1.21716242217693,-1.92085983364946,-282.163153657764
-1.17149490298704,-0.114970721908997,0.43068659191595,0.676100620392946,1.1001721377145,-1.92427056448778,-280.471297515911
-1.23836288829938,-0.209158402128115,0.6097957355278,0.856398438374808,1.13139926877906,-1.92294263397776,-282.509859053959
-1.2231041374832,-0.127669108968222,0.402506769351726,0.855689896982445,0.979651763098127,-1.92667776480963,-282.4179314915
-1.21934132865299,-0.18980327956421,0.494866037551713,0.746464560156426,1.27703852981425,-1.92050435404298,-282.003921108185
-1.1240514151841,-0.0649855867814642,0.474123341698392,0.700951584611999,0.987294348284381,-1.92460247125316,-281.356701312352
-1.23179482824078,-0.192019709983951,0.464148102440036,0.914864853775681,1.15682030734029,-1.92073783585058,-281.476823577292
-1.21958318963758,-0.187388722824319,0.461278269651623,0.582349379431565,1.18647883539865,-1.92675350108596,-282.315951915015
-1.1502142515146,-0.115528802499843,0.478046664854104,0.795896290326249,1.1063841544767,-1.92068783142394,-279.993939424531
-1.2189208290471,-0.185727775086891,0.503079559005296,0.925640243000346,1.06377408304291,-1.92227543760025,-280.478821243152
-1.23200094866652,-0.0866479747172854,0.51562545052342,0.640648716199126,1.1882493598477,-1.92584681511587,-281.601491454208
-1.3818901214656,-0.141782297749663,0.614968026733288,0.905052002069695,1.23860626105902,-1.9263094967308,-283.488715064496
-1.16739239999758,-0.15156309567415,0.500773635244331,0.873578432275931,1.06369223877543,-1.92101183788195,-279.976965552879
-1.21570460823224,-0.121704976861829,0.483470201077643,0.76549121937931,1.0699022815305,-1.9255998498015,-279.83417615508
-1.15050350851458,-0.175047120847767,0.449998343476744,0.714900421584899,1.08111213946091,-1.92291456150752,-279.831918915885
-1.12324455208466,-0.113997486287852,0.471403321156526,0.675401992418538,1.14607043968597,-1.92081908822023,-280.655973024126
-1.1475853642985,-0.129135946060578,0.426317979267529,0.685508113934944,1.20290868893449,-1.92032110913855,-281.991217121739
-1.33311756709813,-0.127623601179216,0.460309791202273,0.922844825385115,1.25226024709753,-1.92258558598455,-282.445966840764
-1.19627989141412,-0.0950872152433202,0.410784351344522,0.842354047610115,0.996581465794276,-1.92481986876871,-281.550291812723
-1.19221012235903,-0.184210143396617,0.610066004000661,0.779560819527005,1.23333356313894,-1.91997595932951,-283.860218044805
-1.1366793347877,-0.0748565443346506,0.403200979413333,0.720891194324335,0.959813834007548,-1.92565981595936,-282.466137696291
-1.26047731545509,-0.154530042433057,0.533637094264373,0.937109908570248,1.1737619642181,-1.92114165357341,-281.248707928004
-1.07021471504826,-0.178228708619312,0.46997478401295,0.819391595526057,0.831769283237399,-1.92372942006029,-282.69737527363
-1.17860530721875,-0.147313498233614,0.396456267363453,0.887701713052725,1.02882403695137,-1.92198356179641,-281.543746916815
-1.1544332302962,-0.127501443486859,0.552246995897849,0.68815769596099,1.07573749410093,-1.92395044557591,-280.790461093716
-1.15197845563462,-0.116210980390789,0.551245398683205,0.669508272477199,1.07366412437643,-1.92431773062925,-281.122921956751
-1.24527856286635,-0.180534049260738,0.423551154721614,0.83255657512456,1.08462826582757,-1.92508796514936,-280.883090358066
-1.19458056645736,-0.0975377242479525,0.538681529083541,0.644204191809263,1.10787962798922,-1.92629704505257,-281.694755275832
-1.159537368203,-0.105667553164793,0.539209485664922,0.792602198278485,1.03821232866612,-1.92291526766575,-280.264210464501
-1.31563421493331,-0.122355913476799,0.551297682446723,0.820011611512602,1.11271453224233,-1.92905592003948,-282.026850401434
-1.18397111645834,-0.171558648505464,0.506083789518383,0.644640592797541,1.2125837785122,-1.92246385058396,-280.851863888722
-1.11951085668451,-0.208792582749008,0.461532167408898,0.848487810251433,0.925969258608076,-1.92287129793221,-281.453208857607
-1.27144264024367,-0.0591917589055676,0.518327994496088,0.72189807742282,1.25863650805055,-1.92376412448181,-282.233223860776
-1.12874248888908,-0.207260600633094,0.493796093117386,0.946742974610076,0.88467922645195,-1.92239315137377,-282.883553573383
-1.24532483328535,-0.127173461688884,0.506447866981812,0.96921851419955,1.01195879775821,-1.9240847080329,-281.318556515007
-1.1617910882282,-0.185399468738949,0.566190225048202,0.749266853310212,1.05049212135074,-1.92373163731167,-281.097842163785
-1.23329671034777,-0.113075882804963,0.41013835755266,0.831838073413873,1.10161877757195,-1.9238366434331,-281.023551364155
-1.22746706251001,-0.143054581774222,0.565764321883176,0.844316399498062,1.09570449164858,-1.92360076578592,-280.455678085981
-1.13640958446335,-0.149698511628735,0.471625077217585,0.707513949310571,1.05232973690697,-1.9231945521846,-279.589833326166
-1.23865120606994,-0.180763413451293,0.413820294770415,0.735480685343517,1.16466339164348,-1.92454215838365,-281.159859147124
-1.2105325191614,-0.10666335777987,0.549269281679343,0.930211693532246,1.11256278940642,-1.92064686979921,-281.626022019347
-1.1188173061944,-0.164652310993346,0.424635755393715,0.718771678642837,0.925553764590611,-1.92591516092834,-281.920124756089
-1.12077368871685,-0.111607980273987,0.454676878421522,0.697618208978631,1.10826071334078,-1.92117729091358,-280.258633998961
-1.22671017837022,-0.225939032390958,0.441502357694612,0.743929604142922,1.11378982910741,-1.92537172411427,-281.317076267886
-1.17981407738548,-0.0806326363275374,0.497606007769624,0.660334878555275,1.1155818487331,-1.92467888102325,-280.8525151363
-1.18731529423747,-0.128555941439481,0.479397688052072,0.886285569253999,1.01389579732227,-1.92289025658238,-279.990037976487
-1.25858538551618,-0.157317771484642,0.472157586964038,0.735594906531688,1.23691775999179,-1.92344636481331,-280.426167325024
-1.15581180325066,-0.0880028691611289,0.506561745158055,0.879755567691559,0.959533246644665,-1.9230024508349,-281.021689416193
-1.25641745467758,-0.200403774554057,0.45758764545366,0.634338855577455,1.21509666897634,-1.92661198398081,-282.05791703316
-1.08455260352509,-0.0930234924040015,0.558626464354548,0.899116237997469,0.992655223106546,-1.91915978229273,-283.42294008163
-1.20952633195057,-0.178623939103172,0.402911247381012,0.695837654265396,1.13256985419206,-1.92490092857654,-281.442480894027
-1.08546093326334,-0.105653056525201,0.504585435903671,0.790872886403098,0.966930844045803,-1.92138239640288,-280.500936298429
-1.30211350942145,-0.175750801659813,0.508245830535521,0.691080538018124,1.16464922311148,-1.93003965893225,-282.210461382305
-1.04520722290771,-0.125584585840227,0.488174556892103,0.855141985518573,0.992493157785518,-1.91860103757654,-282.395768307624
-1.02939981924806,-0.120373180648412,0.51598051022089,0.880215626352004,0.971339131702685,-1.91826995338254,-283.693401742618
-1.11363543600252,-0.184997809434633,0.525620743897904,0.834398275207389,0.97599204028279,-1.9216124433453,-280.782851717537
-1.14532404034925,-0.164517843209433,0.450830837559565,0.853616805268074,1.06652882272934,-1.92040419052842,-280.445651658292
-1.07843373907524,-0.260184241898507,0.461838532599132,0.73821025615326,1.04609651908152,-1.92029754799502,-282.942766715917
-1.10656262282751,-0.288153180270266,0.448018787146652,0.725653678759939,1.0773120885449,-1.92090834835771,-284.072228073377
-1.20789485009535,0.0100757705673428,0.521747836833793,0.863318657195192,1.0317505290398,-1.92388821333512,-284.538025555162
-1.2926968671014,-0.31350761477828,0.488805435556682,0.650392775053698,1.25577769427149,-1.92714097562168,-286.499186196166
-1.31141853973526,-0.129385417088795,0.48697585303234,0.767105812200877,1.12647152636079,-1.92978140764779,-281.758397140452
-1.35528385068966,-0.167611449671888,0.545951633748922,0.790131809137579,1.20664844107505,-1.9290488297335,-281.925790131744
-1.02281099492567,-0.124346100541801,0.43063939138444,0.764936677345519,0.970245327560355,-1.91939910778013,-281.649695668284
-0.986251196865073,-0.109245099241467,0.399565228346113,0.799460889832324,0.906914499976269,-1.91891902775167,-283.524891299184
-1.35363997186919,-0.216657881831312,0.591308447325484,0.89646532261428,1.2168341392237,-1.92560738305656,-282.780541766976
-1.26930131970094,-0.183001573090017,0.612831513989808,0.696408033090602,1.24319823008363,-1.9249465809629,-283.07704368941
-1.23528561650008,-0.142635987880647,0.573983641148791,0.632484896487728,1.23151894533407,-1.92491511904132,-282.2336443345
-1.34370991011996,-0.114918813779475,0.555345169446416,0.745366786432773,1.30867713228317,-1.92574224579272,-282.268819821078
-1.18186345371684,-0.24801543707309,0.503745295074475,0.900757931641214,0.994525229311198,-1.92295598184703,-282.177583640631
-1.18865322706186,-0.12442310353921,0.487810054862379,0.798546429583706,1.13644157665073,-1.92152410040387,-279.685362886623
-1.20155986938009,-0.197865042162856,0.592057514830326,0.685605609167468,1.11890122923234,-1.9253837907379,-282.561071059625
-1.22639446571443,-0.181909105632851,0.408841353651515,0.814870462518852,1.21626845192216,-1.92087884841142,-282.532787398323
-1.09853204452933,-0.115581538667044,0.500884821225644,0.605368782182416,1.09022928191018,-1.92249098777794,-281.018953792051
-0.996372598515256,-0.115950515497704,0.50683664874542,0.525702256103312,0.962807909823554,-1.92275664754232,-284.126014144345
-1.20792366058201,-0.126738108117568,0.378882128284488,0.716009979574344,1.10885460402619,-1.92500485805931,-282.007611822832
-1.09558102709789,-0.149642370435661,0.557830986231925,0.71512118948785,1.10212075133703,-1.9201466426806,-281.649935720675
-1.24248907010846,-0.155387240931006,0.507565064266374,0.909101198106849,1.14092293582229,-1.92167239767797,-280.337616216857
-1.30370725290545,-0.143194284496396,0.368953755228563,0.820089906778951,1.24869922198142,-1.9233939191716,-284.42230307394
-1.22494531234206,-0.174414606040105,0.452770466084741,0.798131067743003,1.21512417406522,-1.92117556737181,-280.984572445629
-1.15340237107289,-0.147748064826422,0.521295723966079,0.852642378226687,0.878442104323361,-1.92616649492419,-282.736368646403
-1.09603214935749,-0.145694676368284,0.46804256089756,0.684476433473259,1.16880054631417,-1.91930021236134,-281.964887084193
-1.20084538113622,-0.178419854944632,0.490529785565496,0.871689155364327,1.05290225244315,-1.92282552119063,-279.831347770736
-1.20963861021062,-0.11092884208167,0.451024353128169,0.80576571141361,1.11041035097739,-1.92299314230364,-279.853746028336
-1.04320514375614,-0.107613773432443,0.46574671048029,0.717001315106528,0.878252201342278,-1.92324187523778,-281.775636016443
-1.15851159721074,-0.137932390690947,0.488374828407886,0.723664478587948,1.00741143235335,-1.92542705887684,-280.198148551352
-1.16684781407069,-0.117274796112903,0.443362052168975,0.769541895990946,1.1308443555508,-1.92123569488761,-280.204509661777
-1.20258536530661,-0.1384021310291,0.445067966694898,0.739008255229776,1.22848746226115,-1.92098908838045,-281.267042738089
-1.20539056987903,-0.163969949475244,0.4760589819465,0.689674153950443,1.21804406541325,-1.92235940976017,-280.464937637592
-1.15046426083757,-0.100887332407755,0.534150704740511,0.718411941682757,1.20458032138194,-1.91993760176011,-282.016664171586
-1.22066334322371,-0.0482339461187954,0.518867249200349,0.804822209451222,1.14710988948097,-1.92255601461344,-281.442388888796
-1.27187367204979,-0.0190979389659225,0.526718120074427,0.815409365108503,1.15485589949293,-1.924743926103,-283.064673031401
-1.1853464735911,-0.0320661548397713,0.530183490911391,0.769384372211894,1.10186290768601,-1.92284781039981,-282.040390204565
-1.23846397750996,-0.2175947312745,0.484063909753581,0.870482251886451,1.14725734932435,-1.92210992134121,-280.772797573386
-1.17488745054113,-0.143062050755782,0.377551443113025,0.845815791966609,0.970896309386949,-1.92435479598423,-282.303847799497
-1.11881073752178,-0.201355036524804,0.481941755669988,0.676300574068172,1.00429758594676,-1.92449006483173,-281.069620883361
-1.34067404965531,-0.0872660983331626,0.508213731973501,0.8821469378674,1.26791558860513,-1.9234287874059,-282.248924940169
-0.966155627878383,-0.121115765981481,0.449641903395325,0.647846098767155,0.876334695709986,-1.92114657871603,-282.778438413005
-1.28696812063112,-0.170436907219564,0.463090172817781,0.964286737997738,1.10999424125403,-1.92343979998264,-281.350833821207
-1.0981856315274,-0.158593605178114,0.393653195180675,0.960231084100834,0.918063432015007,-1.9200147611989,-283.836447925947
-1.34988486010081,-0.115344907529245,0.537491167287927,0.673307567133877,1.25970043637502,-1.93013349048917,-283.406928582692
-1.14694350549268,-0.154425714515106,0.504472481151947,0.753571547041394,1.12368630427738,-1.92094693338687,-279.865012834443
-1.2065402793345,-0.138450487893461,0.47956321013441,0.800819194813494,1.04261829785195,-1.92506791953519,-279.70126522942
-1.23493155334612,-0.180117624360596,0.472318631188496,0.923261409096242,1.07536339135031,-1.92274081330874,-280.483575299362
-1.1284335671541,-0.171144758791959,0.637490086825709,0.944845718431691,0.907909115659568,-1.92191706274697,-286.609272967426
-1.27270414574175,-0.177312719181855,0.569447979596237,0.742422240297996,1.22822308450586,-1.92442319200541,-281.111281145628
-1.18206200151124,-0.0745774435787549,0.447710269961902,0.869134139526758,0.956578394744316,-1.92466052267601,-281.692608241421
-1.28562849984665,-0.101947817395411,0.535711102499487,0.891685294749614,1.18862586560943,-1.92275747862222,-281.013921762986
-1.32020576748777,-0.0848817742378661,0.462247715668588,0.778491277978836,1.16513096623676,-1.92841042406362,-282.161638111038
-1.22498163550555,-0.147541530175111,0.438476326409715,0.845693852823355,1.18003496193581,-1.92110969233788,-281.015966447448
-1.20859795964167,-0.188673009531096,0.487696150698632,0.700525103921608,1.14573367154331,-1.9244126919279,-280.04213258618
-1.17340312293599,-0.0802671396049169,0.498740579676621,0.892681623689722,1.03011957178201,-1.92167039737464,-280.804140375065
-1.24427751036691,-0.149715114892297,0.465272180127725,0.829432751384016,1.13579433277978,-1.92353164582898,-279.701323458846
-1.17911429913638,-0.173529814644921,0.54407428675755,0.946365468718692,0.951672311810559,-1.92302072810211,-281.943638066993
-1.12060440115487,-0.120951269335046,0.52132698898106,0.97945213310036,0.9827615177004,-1.91933649814809,-282.931373042148
-1.243170562874,-0.126205397302414,0.560047508387716,1.06696971659396,1.06254239976871,-1.92069891662555,-283.960290433266
-1.27752970309982,-0.183693363818342,0.555607285409587,0.985073136936043,1.11542995526759,-1.92246620969735,-281.852900361239
-1.22533880263663,-0.158965566842031,0.47986867677175,0.886674376170279,1.03700045191496,-1.92419542331965,-280.054605664977
-1.18498460426192,-0.201658960886302,0.519767499133127,0.735961837882789,1.16885062942861,-1.92183723893571,-280.437728842301
-1.20395376551058,-0.0765735275516613,0.457758575036147,0.837972238771145,1.01053122904878,-1.92495354539996,-280.988649503426
-1.16520914038165,-0.163394304241725,0.49353471353985,0.796267073909398,1.07539711026535,-1.92209786065365,-279.385793863774
-1.11518904966695,-0.119536953794801,0.50852916725327,0.899225792291961,0.93018927541461,-1.9215180170522,-281.184873399315
-1.22856940019484,-0.152861957518359,0.456138750084972,0.690247986713643,1.21135582687672,-1.92366046408058,-280.479943546937
-1.1602604208374,-0.197746451886524,0.563531532367182,0.856365451684113,1.09789802217601,-1.92035127042955,-281.654937986236
-1.1760844182164,-0.143269224487741,0.523610725975205,0.813971299407967,1.00937698990089,-1.92414740813915,-280.018368450438
-1.178999207835,-0.214044122042185,0.458838638062018,0.78326625412397,1.09967334059467,-1.92236312654864,-280.328135357246
-1.178999207835,-0.214044122042185,0.458838638062018,0.78326625412397,1.09967334059467,-1.92236312654864,-280.328135357246
-1.20993991765229,-0.052687028679978,0.546315690778706,0.780224085087262,0.987292906809128,-1.92782115364974,-283.650987443858
-1.23880450135297,-0.270391313496011,0.470690629676723,0.83106722478958,1.24683361634105,-1.92050545593042,-284.137361419245
-1.1902957677596,-0.270131107941271,0.492089466525291,0.777390067325841,1.27059071276816,-1.91923014093514,-285.446530685691
-1.31735405622408,-0.241158473472321,0.646653100911107,0.886518293432041,1.17848227299812,-1.92509763316532,-285.167061046369
-1.08058763171685,-0.060368210689279,0.338129156907431,0.664174240132854,1.02085564173396,-1.92210144645962,-284.785302215152
-1.21604899099077,-0.0858570185180951,0.505102110091531,0.816783344873127,1.06893418942932,-1.92434941858043,-280.203027440699
-1.16688408368412,-0.145190035300114,0.55914468286145,0.804307863371928,1.00337783431613,-1.92410367839167,-280.896599048948
-1.26305919395895,-0.154456931125393,0.43389342345311,0.75678161173573,1.21876819923614,-1.92368976681779,-280.903768919609
-1.13149436410767,-0.169126680595509,0.457410365337693,0.772319780834558,1.08710340761737,-1.92080337809377,-279.990006763435
-1.08465940077528,-0.137029381340087,0.480812533862323,0.794462023473837,1.03871655846893,-1.91975232976488,-280.505831857651
-1.24751238783067,-0.203373535195965,0.45847025209532,0.922140272803123,1.10318328232144,-1.92261034083425,-281.088963364464
-1.16912049665508,-0.0837195186961798,0.470485605823679,0.713208879811458,1.07806046486166,-1.92395661194917,-280.208341769621
-1.22870405104167,-0.0863657481918795,0.515745437157263,0.87805127477349,1.00654471444897,-1.92557691472695,-281.315090981599
-1.18580349451116,-0.163415084902229,0.519422185310085,0.821857196690742,1.16908703491033,-1.92031100596531,-280.606926468641
-1.24448239315651,-0.131856461367724,0.534819956526109,0.712944830405522,1.20865634475862,-1.92412555025673,-280.364315767797
-1.12380600486051,-0.151388078736794,0.468533041710676,0.827004143224407,1.07974946954094,-1.91979999528798,-280.519034601938
-1.19853905815442,-0.134319746840661,0.492206294922659,0.722602233406366,1.09542394760419,-1.92487239276093,-279.630111860183
-1.02303815341101,-0.111567220947955,0.467021092767759,0.758985613080847,0.980070129246603,-1.9193319557631,-281.508706722193
-1.22657412925638,-0.148223346422496,0.543336116271967,0.632240168490277,1.16466549346286,-1.92665836924471,-281.568718110918
-1.32209799045977,-0.173153191059987,0.544288864639541,0.829278669079132,1.14060146534651,-1.92815829182258,-281.376025716592
-1.129516852683,-0.116598005804004,0.41122875749618,0.861203858984707,1.03320066935285,-1.9203438455376,-281.396673121916
-1.12109113751365,-0.0827649297347146,0.48090796064007,0.761294434102105,1.0464033359562,-1.92149589765719,-280.197357171907
-1.27500581566338,-0.124435902268779,0.561120863203831,0.967032284644732,1.01270238737371,-1.92588017767005,-282.636638572979
-1.21643880619184,-0.17020487050342,0.565328526541777,0.938697651589201,1.08529997188714,-1.92140969279778,-281.466856953685
-1.16689218318621,-0.133754542127252,0.452725475560538,0.649877025972543,1.17078323068487,-1.92259809789522,-280.519578512401
-1.22131804300406,-0.136394160044087,0.502775975391144,0.953551079289677,1.0381366794658,-1.92246321735346,-280.688823957005
-1.15496883149955,-0.153723535551231,0.491374210566245,0.580619717362562,1.16413077901411,-1.92377874253781,-281.231254335389
-1.08259122482678,-0.146926579072588,0.493508724810443,0.920174898753439,0.930163596041822,-1.91991042778606,-281.852454689476
-1.12161993809199,-0.165147363237628,0.508331862293129,0.661515963319059,1.09245812465453,-1.92239306101389,-280.242123861137
-1.06234040193403,-0.0999362540738231,0.470430591347253,0.631385137448662,1.0599255090392,-1.92111058362724,-281.097309096796
-1.06507851942277,-0.160838903222471,0.428871281032905,0.685678307333133,0.990759895933494,-1.92188981786072,-280.697056466486
-1.2458710487539,-0.114500947442356,0.37239572176062,0.847535248543757,0.9950405309537,-1.92777501176596,-284.133232982094
-1.30012133574014,-0.14684340162281,0.547049208280376,0.870423555694481,1.22087026002698,-1.92307144507485,-280.770911202074
-1.23177547895468,-0.161633958377349,0.552755276463324,0.908154787752731,0.973238018954473,-1.92621714016713,-282.179326463532
-1.16788117825628,-0.0901653354423005,0.442269776672332,0.754425082624076,1.11709176632245,-1.92188775541652,-280.373409862675
-1.09913122579575,-0.118913046544266,0.485038725013569,0.663309026359569,1.03975074291865,-1.9226600462321,-280.191091584005
-1.11162120877736,-0.14491110607422,0.520048353319309,0.583810110493355,1.08736547317895,-1.92374465050689,-281.520206730713
-1.17660051085392,-0.205279966365659,0.462314893098504,0.885672444643329,0.987881030534499,-1.92314322406774,-280.920036770156
-1.09073489192361,-0.208258314325561,0.507693189873467,0.923318843255409,0.974028776508803,-1.91935958355635,-282.815842908275
-1.37951408035462,-0.158999926087677,0.523545598763348,0.795270366455649,1.2386697336044,-1.92927606008038,-282.132426819375
-1.06597083640882,-0.144337186230807,0.403928028456025,0.842547554981499,0.996356613404443,-1.91921494592701,-282.355814414446
