b_Intercept,b_siblingsVarietyScoreP,b_age,b_datacollectionremoteMunsupervised,b_studyversionbox,lprior,lp__
-1.10721542770041,0.0738329942258406,0.398523766741112,0.75688547361004,0.829868294766964,-1.9246766311986,-286.38482413859
-1.17228838479153,0.122445907740626,0.470389514697852,0.753376468981174,0.861888841880924,-1.92588372416899,-285.683465459156
-1.16471328457317,0.163620048170168,0.486886989703594,0.695184551919027,0.891814259063266,-1.92452070837732,-284.868164950648
-1.22111221012548,0.101007062193414,0.461568032117125,0.73371431997328,1.1788954036962,-1.92047520549026,-283.712114946683
-1.11784074361619,0.0762925260100401,0.467589483020075,0.743111970234089,1.06944977528346,-1.91944143300868,-283.83843713328
-1.15518883871013,0.234586364102878,0.356138567995434,0.548870319830454,1.07727262151454,-1.92014428775876,-286.156322383445
-1.34753377137096,0.0198554624174251,0.568213104889802,0.921639266370973,1.16775538990685,-1.92533061565455,-285.940168700707
-1.11384539135222,0.167985490102081,0.412100570574205,0.603567858646375,1.0056937837736,-1.92075582446183,-283.833952447573
-1.14636975603623,-0.0627126879054678,0.503071435582981,0.750884785604126,1.04522269047229,-1.92487048076889,-284.608884368808
-1.25960409756243,0.0815055211112335,0.521053259298339,0.821715144076317,1.12714126538651,-1.92223846125091,-283.339551415821
-1.18332749076831,0.0260752927123902,0.444530437021723,0.71334153197442,1.1235957912979,-1.92248552638135,-283.43058227771
-1.26520693259302,0.0657522489417298,0.478014091892214,0.759763682631401,1.08201559196386,-1.92583002752189,-283.395727616404
-1.158108126437,0.0492158529319297,0.511050133366241,0.588365755607564,1.07367150261363,-1.92487173542229,-284.488572395343
-1.27880228120848,0.052621249530419,0.489962955185847,0.938586764690086,1.10409094071192,-1.92212719096639,-284.616395132945
-1.0790106242936,0.132983556382066,0.39524273323326,0.533356158137841,1.003917694542,-1.92148360612666,-284.958176796868
-1.22215396893043,0.163489626059981,0.512061241483589,0.671317165609708,1.0976045532549,-1.92206095194836,-282.942544785536
-1.15636569652098,0.0970457383480614,0.438148262839917,0.695064103370473,1.04388451775684,-1.92173761888595,-282.823172163825
-1.23622279108693,0.247859669355166,0.494842675896617,0.63788479393536,1.08111107165756,-1.92149239932547,-283.548239238978
-1.22195141262977,0.0776475623637571,0.533008681370929,0.545602526455747,1.39822077034009,-1.91958503099433,-290.511790156783
-1.32400185293422,0.403753258180301,0.421689698561751,0.606026722825465,0.982313875526188,-1.92460401362449,-288.049588921392
-1.14321782199835,0.148099655472279,0.422775181917096,0.567115966166861,1.0640902132711,-1.92176940964538,-283.653272330755
-1.21760422634514,0.0932040512874204,0.574047230546674,0.792931812415163,1.02632984561255,-1.92331149188001,-284.69267673064
-1.3670440894975,-0.00299780056326441,0.50200588208906,0.770364642892574,1.22011533576051,-1.92987116547713,-286.665507913967
-1.1481044218905,0.181949941139302,0.508755708990976,0.79011160201084,1.02302796449311,-1.918688296941,-285.44195963898
-1.07867395730105,0.124202461572255,0.516314728234347,0.777947498917168,0.890610289020814,-1.92008318665862,-285.298723722871
-1.06656913238332,0.341167175185026,0.470914231009923,0.566126053315179,0.821949314828175,-1.91970785460241,-289.37855818084
-1.00984582463407,0.340876147059602,0.440629186374121,0.700203586599709,0.782084840074225,-1.91756986008613,-293.227565896936
-1.14378350434142,0.120420333851962,0.435610511518104,0.641096136633775,1.03260921906506,-1.92189303517412,-282.986889834694
-1.28423027729512,0.160806098474036,0.511037638145929,0.791593335968593,1.12928716912921,-1.92173325314455,-283.421387441673
-1.11384350067567,0.100663473578897,0.432327747887868,0.615675999357466,0.966188922662877,-1.92337438231901,-283.825700524598
-1.17073604757334,0.130006371914238,0.453602812049507,0.670002061281352,0.939686265559153,-1.92505612355028,-284.02857314395
-1.38136867061441,0.177471416962363,0.568123838641015,0.693441272005296,1.18706650651091,-1.92709985374811,-285.690113575854
-1.11404622133733,0.104272398394604,0.401780846911399,0.600871967399821,1.07013422513429,-1.92086654503807,-284.251992550665
-1.15639610241206,0.0816504754850196,0.535987406012518,0.808004826690712,0.980633680148008,-1.92162615858246,-283.978475427496
-1.2824152143405,0.168925682605921,0.467435665283175,0.70206965416567,1.06981083088778,-1.92508083779117,-283.209540815984
-1.31342509112526,0.170143545332679,0.513170931369153,0.822545544518837,1.06506328099311,-1.92400964815409,-284.001724054897
-1.23666856037234,0.147086336921528,0.408913318512852,0.752757350797876,1.08649204303072,-1.92173826203295,-283.631181493452
-1.18159642180619,0.126210056006113,0.437810149053807,0.689870832036301,1.0301790220115,-1.92255391442139,-282.758919320039
-1.1237308833665,0.170481476243693,0.430336520382852,0.741867459654908,0.946773299299441,-1.9200654471106,-284.052856124164
-1.1287502408627,0.126232399158087,0.45582241686573,0.67107953737978,1.00485682519761,-1.92122273983948,-282.927537197347
-1.26436476258661,0.109063574659367,0.479279650054731,0.728998113654318,1.12462421158565,-1.92370574659851,-282.737842191194
-1.22957365845117,0.183571213389618,0.509678328969859,0.599756143021285,1.06284595212802,-1.92441283492221,-283.695915397987
-1.36667390543626,0.157273980638265,0.515247690094798,0.734938875814748,1.22717758456041,-1.92441335865304,-284.080298301241
-1.45633079536451,0.213288177545107,0.524910675585723,0.724773095539018,1.26695857425793,-1.92667325441918,-286.025386148997
-1.23508444179776,0.165200291587454,0.460901092190874,0.582768114519328,1.05735758126386,-1.92593624657462,-283.93668680332
-1.25326274424244,0.101377126190889,0.531236289458391,0.738775416222165,1.22458447542361,-1.92066837529175,-284.37136487302
-1.22767231744043,0.151980167383157,0.397712764473925,0.795158511991665,0.946971510914708,-1.92412414784219,-284.992157567085
-1.20245096531552,0.134297448249483,0.44659920333804,0.702037569869649,1.00102752934288,-1.92394228281363,-283.03747003067
-1.29389927687578,0.178607831112145,0.405012384042939,0.851140632811751,0.995300206729717,-1.92402824348651,-285.620067046266
-1.05874371620174,-0.00605645788473165,0.492108346532977,0.681706762617783,1.10986283159008,-1.91928664332869,-285.588282560584
-1.24917598468193,0.234596216923449,0.466258258153563,0.87490127061236,1.05370479052774,-1.91905877309552,-286.541414404226
-1.44549649965722,0.13529819662397,0.476368691408382,0.758993884223805,1.21299217700914,-1.93015849988085,-286.773203347796
-1.11691097167016,0.0452063055058183,0.547641024589955,0.71433210147686,1.14021762277286,-1.91919256759083,-285.68905765331
-1.27457038391216,0.0433409944877434,0.645503924905648,0.797975037427625,1.13819649863171,-1.92451245950415,-287.723028006486
-1.32993280852687,0.277043984581768,0.438954837794646,0.643228232378031,1.1076788027484,-1.92431073466428,-284.330461172487
-1.23945606613847,0.00687330109746082,0.437836647721766,0.884421695978461,0.970606415110646,-1.92691000808644,-285.883793544667
-1.13147457460572,0.0743722799689734,0.450441765553348,0.627118177780629,1.21321401950006,-1.91896527545736,-286.355192026326
-1.16225409076046,0.152134420894891,0.450255215396256,0.605580029078672,1.14812564069524,-1.91990736633677,-284.08070874919
-1.19094693302942,0.21391569610465,0.488488458459874,0.643047078569283,1.02558243256176,-1.92167887567057,-283.288638768031
-1.33040043286305,0.155139412725548,0.43320057938351,0.737384654765321,1.17148390717699,-1.9240843894084,-283.917115893685
-1.22555221020367,0.189042738287178,0.52696305959531,0.442123257650561,1.19140683589657,-1.92383323848318,-286.282707439969
-1.11043714984334,0.0533087341878246,0.405668195616797,0.860237046995504,0.927387886649038,-1.92063547423957,-285.116371808701
-1.11805408786655,0.082626060048637,0.51702618163676,0.796939664559538,0.887006700932318,-1.92248235155449,-284.803556625991
-1.14430003859126,0.0680739578086435,0.471124110608033,0.81962065042187,0.906187466193049,-1.92312678185578,-284.106485229301
-1.16825108087776,0.037301092211732,0.491409163354949,0.770831522243983,0.973437775460545,-1.9245092000492,-283.617490507328
-1.23068984537511,0.103312301098052,0.502584502154742,0.826640503565754,0.957651543364504,-1.924927359814,-284.29531864809
-1.28588971986764,0.193458530285039,0.455625908372322,0.632524061137524,1.24529724652452,-1.92109734250866,-284.452182052942
-1.21052866995934,0.0380478187381753,0.452824852376342,0.776502130366776,1.06693957257302,-1.92371676605659,-283.110356284011
-1.20791164306206,0.123580530510853,0.483500264958964,0.816607870945737,1.12721583094519,-1.91934154075264,-284.447801640762
-1.11987445694572,0.0717327842569413,0.432867422811962,0.691169904048044,1.06360334163981,-1.92047902735639,-283.480497276829
-1.34888220286054,0.170889369622589,0.498416646432969,0.794181625547618,1.05649089765459,-1.92710013175824,-284.898627427863
-1.0881656375566,0.0428791464928562,0.456568439604896,0.616902189135364,1.02937756274448,-1.9220684820793,-283.798069063695
-1.11379730637714,0.119720516063468,0.547176926254902,0.65456238796073,1.03704163589206,-1.92042561313796,-284.625255577158
-1.22511491464802,0.0801980411588203,0.383569582904739,0.616168383454075,1.13835934492956,-1.92469214938434,-285.267124485401
-1.25469062847031,0.0859545981610148,0.492663563059139,0.774451583585155,1.0545598378476,-1.92504797698263,-283.181539955702
-1.11263507841481,0.0897538890609896,0.506216388350222,0.558749466819309,1.01752542701854,-1.92351218376037,-284.589993715564
-1.39403352876721,0.400342873879397,0.492348292827835,0.678157366986379,1.09156346136425,-1.9235013015541,-287.409509424301
-1.06484859897955,0.0338986736337714,0.407564235799238,0.498071321966279,1.13670003960288,-1.92089082737928,-287.265604916084
-1.28491887521208,0.22174288158224,0.527942645728765,0.767205695078267,1.00124018460738,-1.92408799551209,-284.835950347496
-1.46895750467589,0.213000561835565,0.425335399276421,0.75093599540682,1.33094185292487,-1.92446651054731,-287.929776624141
-1.13988202980401,0.0287828251456454,0.564810903986737,0.55770058933928,1.07782617111742,-1.92523305039336,-286.854914686453
-1.24300367533505,0.131758904261652,0.541744158998862,0.619871052307174,1.13959027828213,-1.92401328331316,-283.909616659449
-1.03106328191489,-0.0298493675983375,0.439658577906358,0.691824649864254,1.00831444414213,-1.92061246368936,-284.952762700769
-1.11739522974865,-0.00200561688569473,0.473044904650036,0.750201161143534,1.02885980716636,-1.92198317153332,-283.354371602022
-1.21268407688265,0.0879372492693492,0.403110299930335,0.619734262226695,1.15888108422446,-1.92309648531257,-284.429511877036
-1.27178676330199,0.173080050761276,0.466693302061227,0.753000464850415,1.14104167161667,-1.92128773637465,-283.264862000615
-1.22390970862556,0.0884420189677345,0.45107733527584,0.709838202335794,1.25205566589845,-1.91973690287612,-285.569666318586
-1.09526799988428,0.0969634263040822,0.479436716726184,0.844165512691723,0.778396585657473,-1.92291021021459,-287.028406836372
-1.09727233879613,0.165003325468183,0.474007654945206,0.67253624682435,0.979262449620246,-1.919717172676,-283.921407901388
-1.19311446864097,0.128867048874531,0.4231269560606,0.841593526863952,1.00608150700412,-1.92067646245005,-284.193037837234
-1.02533931227092,-0.108212605512922,0.491143451047447,0.822524775861826,0.895168366093582,-1.92274878619804,-286.410717323764
-1.2085843816636,0.240092387089304,0.512034532812461,0.340823594820258,1.22723941051402,-1.92263241764038,-288.609715272189
-1.25359198616958,0.155324428035634,0.478029093261499,0.392701879035546,1.36722032367402,-1.9222917052295,-289.724723502514
-1.35269445665917,0.219989543612675,0.560047197901618,0.597052260120202,1.23428422487975,-1.92474364965516,-285.532896409355
-1.12622988522932,-0.0155665388853768,0.456487550793993,0.861868859869604,1.005669657266,-1.92114936182121,-284.110752918919
-1.00467077186428,-0.0287071321455312,0.403769218338319,0.913234260587337,0.8342099930882,-1.91968209543888,-287.989109809075
-1.27347941006163,0.284022116340705,0.484821811879839,0.342336403130958,1.19829586778535,-1.92552539725262,-288.367235067722
-1.25913114457827,0.382160573327398,0.437450155150387,0.616070847220526,1.01638209214718,-1.92097352566539,-286.306782990452
-1.02851376256876,-0.173563570902241,0.487038243584076,0.767418748010544,1.03663632026875,-1.92209594760703,-287.365381470204
-1.17650593277537,-0.0305626817825649,0.460224843496395,0.809481995394055,1.04609002986283,-1.92396609535242,-283.86614948729
-1.17125160979798,-0.0150040047727869,0.516703393587814,0.946845620187294,1.02202121772352,-1.92111446279293,-284.971819370306
-1.23815421643809,0.195906495474611,0.431523168880557,0.441729022631194,1.16491739395902,-1.92504417289197,-285.858223010573
-1.39436622260502,0.231743415459777,0.475411168401188,0.404705929764212,1.39569337420253,-1.92627735067619,-289.994373561105
-1.32472413292156,0.274452969768143,0.481268633226844,0.542243853343734,1.20910625241698,-1.92345549158417,-284.693286185792
-1.19197010587575,0.087696762771714,0.510987123015251,0.559047680718474,1.1979240221302,-1.92241881727099,-284.595512413224
-1.17182443288451,0.302585560190403,0.345803180636153,0.707695225367716,0.84780922831513,-1.92156721625674,-288.739997003452
-1.08852400188408,0.0166223755205832,0.419512385823232,0.62702957623997,0.99538331253895,-1.92354603947556,-284.657449288325
-1.20411210104828,0.127199721683718,0.538058903369989,0.825986080146774,1.06993952131967,-1.92011517399972,-284.340955709239
-1.1556845740829,0.103061287110134,0.3899802823425,0.554680878213724,1.12032073681274,-1.92233237632817,-284.995985641239
-1.27046667514675,0.136924797878203,0.423345639941774,0.709695660809358,0.984284342988027,-1.92835520947327,-285.610384367331
-1.26774924602807,0.0110209081561919,0.450360838946846,0.88714481096875,1.0544278247109,-1.92549919926466,-284.76483948316
-1.20032599611809,0.10833516449093,0.495750838092238,0.654069207472235,1.15825035887732,-1.92136315544315,-283.203530188394
-1.29086154379388,0.104594452241543,0.46524729676393,0.797022729348132,1.02600207782813,-1.92692295765295,-284.349357092897
-1.2547162274298,0.0993461775811439,0.582280347933968,0.618575506247428,1.26400555700025,-1.92210967742552,-286.169186787016
-1.17628494188506,0.0240176206349575,0.58392967238678,0.570564930007748,1.25494188159671,-1.92180173318949,-287.862843943968
-0.942900339601154,-0.00668705640923022,0.449461578885345,0.681277646718925,0.9063117532421,-1.91927662389275,-286.609564399869
-1.01841992340449,0.000066129899445256,0.494087089086993,0.541718589163364,0.966658071261865,-1.92330003431406,-286.796237991535
-1.20725912201817,0.109146498564705,0.486385999099282,0.575146534674733,1.21910523736882,-1.92163751991151,-284.359887650895
-1.50857233366788,0.30524283800709,0.473961416479626,0.842166338990654,1.26748799383834,-1.92345126232893,-288.858106882136
-1.19357101845515,0.226143629225352,0.516563572898601,0.532030891308761,1.17775581473382,-1.92003440926334,-285.391656365567
-1.09993769506667,-0.114327123030263,0.426087972866616,0.792386967361763,0.950736032583998,-1.92596537833306,-287.068156628599
-1.19610174717204,0.0970691362207234,0.446725275609253,0.868287249184371,0.99457359591001,-1.9213777316417,-283.89966061664
-1.26335324815775,0.228699876887733,0.493683890566242,0.481529130343215,1.19652147582813,-1.92346906401381,-284.995557735536
-1.28854125104109,0.310532816428776,0.559290844443172,0.615296492648244,1.16469484584465,-1.92061417878876,-286.432657351968
-1.13941121869283,-0.0418869777919255,0.430242603255094,0.796477367391758,1.06501818937756,-1.92217446808006,-284.40333764994
-1.25128411631922,0.108777294780664,0.532049152356239,0.723546933103083,1.0070919821757,-1.92707375501858,-284.810051382054
-1.18636801949348,0.136944412744163,0.471588396522831,0.734569913985373,1.08983490751176,-1.92025936135656,-283.096179888193
-1.23691526145406,0.252849423997791,0.438162794682008,0.521018595624406,0.991716409643555,-1.92676147304351,-286.003970280019
-1.18834351847184,0.184226312877247,0.449806318139326,0.502496362090923,0.945906569786791,-1.9285657380087,-287.532295569806
-1.16001455095048,0.126623085602533,0.568786206871804,0.782018825652244,1.12799040558092,-1.91845003623446,-287.004340268584
-1.16468563286176,0.100133015121684,0.500437109616192,0.804042520600838,1.07999884909369,-1.91945181383892,-284.049592221501
-1.27014726570621,0.133896260604026,0.476428006841903,0.691948513506015,1.05774483283976,-1.9262981389856,-283.537183399448
-1.1763529099192,0.163335673785564,0.494003965103839,0.738079690817516,1.09050043173322,-1.91934834306185,-283.987292189946
-1.26683715044039,0.202917162739916,0.394180435999051,0.583463271105211,1.15969516424566,-1.92311620888784,-284.582394212359
-1.06027104872781,-0.074932240888529,0.471911626124776,0.999552250274826,0.932637385781514,-1.91938839622543,-287.692410688709
-1.06027104872781,-0.074932240888529,0.471911626124776,0.999552250274826,0.932637385781514,-1.91938839622543,-287.692410688709
-1.51005840457161,0.337859875453788,0.475357557757098,0.64128116405582,1.25992998011298,-1.92789313161738,-288.300439694025
-1.55997051256665,0.258749277360339,0.469741807542235,0.782270135346079,1.26931228979383,-1.93000153947338,-289.790103795315
-0.991556661792006,0.0892392143679966,0.55247106657609,0.614870104978792,0.89997029395779,-1.9201218256186,-287.718998134886
-1.10672043629706,0.305252226068372,0.496693747506586,0.677398292585339,0.918077546302838,-1.91853074266811,-287.885606530447
-1.12699436736296,0.240940504195147,0.419165454714897,0.712226041903606,1.01776313698157,-1.91820207769033,-286.42133932514
-1.1110264060013,0.155692472798896,0.449250170041805,0.627967294185666,1.06548247945874,-1.91938204201884,-284.060490305617
-0.987552733978913,0.040709721476497,0.540058035319317,0.668373659862671,0.872705938214196,-1.9207487338922,-287.10953639273
-1.28850234024037,0.129686847953366,0.467178116908982,0.922689599843945,0.992210243004525,-1.92378647049976,-285.211978692584
-1.23990372537179,0.0191922621821113,0.466343267961964,0.700981649684723,1.15315978148696,-1.92511062271161,-283.831735038672
