b_Intercept,b_pe,b_age,b_datacollectionremoteMunsupervised,b_studyversionbox,lprior,lp__
-1.12694435828106,-0.0456838737024789,0.430163312001262,0.770366798622045,0.853577614001537,-1.92757133706723,-288.194290102747
-1.16648710232022,0.0971470474062956,0.470910337460267,0.760698716375821,1.17794583939965,-1.92014424726129,-284.248089586404
-1.25875195028568,0.0143471374922269,0.490903160506901,0.882434291667297,1.10142027997327,-1.92398214600899,-283.809759085374
-1.25984809539295,0.146224890524696,0.599814643171951,0.679639151083562,1.25220136302426,-1.92405623399363,-287.202174000242
-1.17740709850677,0.00650640227981359,0.513926540633223,0.964612575592397,1.05042907824782,-1.9200813406318,-285.478801334311
-1.1462916550181,0.0267544828048685,0.508134003039739,0.969601816196608,1.04486266857087,-1.91909127310968,-286.191231148397
-1.15813352707552,0.0231858402784156,0.568550742209718,0.69018275566538,1.18702127656552,-1.92099709976804,-285.272278299963
-1.28608026879049,0.106915594809078,0.443729566860031,1.08860527230417,0.963753761634642,-1.92453665535683,-290.717283054242
-1.16800911194027,-0.0298060508666334,0.478606015825673,0.661753103278439,1.09231863948147,-1.92470889308905,-284.790808943951
-1.16227159493552,0.152639596117857,0.466077280241236,0.80713901027175,1.10726998150505,-1.92063031969696,-285.430500603394
-1.28726081203013,-0.0210654149712232,0.588492018173253,0.770620640849482,1.20820578361461,-1.9251213211729,-286.346541545369
-1.15698257304544,0.119066972213699,0.466835315487488,0.755774210334168,1.11900685415711,-1.92110732040361,-283.92365163954
-1.12733662340187,-0.0112926943355525,0.401292154359308,0.682029281339821,1.14774335450282,-1.92072996550156,-285.991514397328
-1.09465517740138,0.00231894481084424,0.491288440765536,0.686089151703819,1.04159252368191,-1.92186236027133,-283.708329145966
-1.09442499978617,0.0920834126878704,0.417700996051207,0.695416213180429,0.95905751117554,-1.92368328852996,-284.778431833923
-1.22559152381135,0.0673184713747458,0.536733019744361,0.753108902069385,1.25664220192144,-1.92090536031302,-284.649471826884
-1.10105536717429,0.045043870515625,0.58849675555247,0.809289162873645,0.983303697492034,-1.9212362548349,-285.883808504563
-1.22675220498289,0.0744816744328896,0.418828175502369,0.61261659043792,1.23915428404616,-1.92423094524934,-285.598780891833
-1.19968367419802,0.0713958590208026,0.513500949219863,0.717895432911282,1.1613877689885,-1.92282095117291,-283.127092301937
-1.23207010910061,0.0598483981142503,0.463641190957338,0.712756285223037,1.1424983206872,-1.92523121540662,-283.447417548071
-1.15953677981607,0.067194664300534,0.556599246358187,0.731308788089937,1.0417090865507,-1.92400516411727,-284.236275837728
-1.11371304920599,0.0189410649112112,0.441472800271059,0.727994105929426,1.09037703894707,-1.92066488451857,-283.741507706073
-1.13104285674433,0.108021789761154,0.54694349102038,0.729094326999824,0.99258590887547,-1.92392779708465,-285.22714479484
-1.12330256518944,0.111829104232668,0.524807416914885,0.779258870707761,0.970028189690318,-1.92301888623416,-284.889832272182
-1.21696850425897,0.110666101020308,0.472627400015765,0.782876636992201,1.16024164795643,-1.92219801267822,-283.757169992552
-1.13712352829974,-0.0198062144446532,0.480114777808246,0.766519000810148,1.00318595654751,-1.92327497342019,-283.830024793721
-1.14621464843963,0.0882880304048143,0.469704154010978,0.794294523884638,1.09100798445219,-1.92069032862531,-283.479940072216
-1.1473541462798,0.0386040439573588,0.486626062400383,0.742497115912885,1.07732136998745,-1.92213189116679,-282.773144949659
-1.13038293800299,0.0230406826160754,0.541735652651852,0.72362274452313,1.17242273847204,-1.91972660404873,-285.161598620769
-1.12924137544114,0.0497823253143026,0.519275524305285,0.749757509700925,1.18455361495246,-1.91907930945375,-285.249148904817
-1.009505205643,0.0104540545161782,0.438944725488632,0.672858379119852,0.847132322324459,-1.92329222905343,-286.095752998649
-1.33595476166078,0.127322040379818,0.552760484358576,0.825877515912529,1.35680528114661,-1.92170892216857,-287.327064503198
-1.40108354867645,0.135547221823256,0.514630296197241,0.831410651356269,1.4426077729263,-1.92228792913792,-289.680580270672
-1.21010607051514,0.0683354614102201,0.555734446992691,0.776934706163452,1.19145453684541,-1.92137449203015,-284.11761568023
-1.24909865219268,0.0654848866461385,0.472565362638451,0.888479476246704,1.01412642805987,-1.92598480834506,-284.830509115487
-1.31208426067347,0.0192317451013714,0.516797854009018,0.835743733866873,1.20109257079561,-1.92495538742777,-284.270842455932
-1.01715932395005,0.0791409734722949,0.46091985627429,0.778052107558827,0.943713497845608,-1.91937736356548,-285.063940204231
-1.11527600390337,0.0627700937752673,0.411630828096565,0.836839937668706,1.03596138483682,-1.92001291668816,-284.757210499069
-1.16919581711474,-0.000128182365502195,0.517929190477103,0.776339730669799,1.02718435146987,-1.9240099352361,-283.671709861987
-1.14993563970573,0.0758272884263666,0.479356139031231,0.725235223275534,1.15151283273946,-1.92070650334286,-283.456270558086
-1.14573025823882,0.096335570086457,0.432314493582528,0.666189375553416,1.22357586966602,-1.9199410707433,-285.707957519794
-1.20887952973352,0.0528902392345682,0.579652012390251,0.837224920143262,0.922252044522221,-1.92840552392105,-288.40488263898
-1.21168677117037,0.0226341036250193,0.524651839934404,0.772241725431244,1.03782327966286,-1.9261739765707,-284.075016184807
-1.1699989336898,0.0598842811680759,0.411368893755387,0.902362665105243,0.963635720145568,-1.92282209833663,-285.297941398842
-1.16401217440951,0.054784353609389,0.390396664063319,0.783010761479869,0.905381344052209,-1.92738186283091,-287.216090330214
-1.25815029372462,0.0167580709110353,0.619149974345188,0.804876334668211,1.27596512671806,-1.92100430086777,-287.654886872263
-1.21341728755086,0.103235515190987,0.375414710753878,0.704997421506361,1.11018648496207,-1.92520931844911,-286.220231744644
-1.17375916380991,0.00540791946263142,0.618820507531843,0.757442981435265,1.11176773559078,-1.92232632392808,-286.580678289554
-1.17783931594411,0.124979134548747,0.383716977288967,0.719080081477136,1.07652975533481,-1.92390349572968,-285.972228476453
-1.07633043882258,-0.0159345153357449,0.464018383786968,0.810299226839617,0.984999854853233,-1.9202247376457,-284.474400240848
-1.25274316846554,0.0711195811177577,0.547461544109098,0.711266779269781,1.24843185470702,-1.92317630237219,-284.293547114632
-1.22453724408188,0.0394264878131461,0.491460458083708,0.742241118575624,1.16866573363456,-1.92336556219273,-283.087518928447
-1.27963064896274,0.0393711978100561,0.534883149837564,0.870332411886175,1.11618052518176,-1.92496366356778,-284.042824015702
-1.12968181918064,0.0254084774947163,0.537056629634589,0.770083576304193,1.11884125999682,-1.92003605393293,-284.30037013405
-1.22255848039045,0.0483629733869504,0.45848353623571,0.88151484824891,1.03513058930922,-1.92397589950286,-283.881546606469
-1.06697456379974,0.0438706516908648,0.482835252731362,0.679129572213286,1.14091790143132,-1.9188902218304,-285.424834996851
-1.23853079422021,0.0215347607607233,0.483899284104613,0.933519253255745,0.960336340781485,-1.92612093207735,-285.665478736725
-1.23674835062741,0.0877273442491926,0.459640104045141,0.654963570898778,1.16452749997743,-1.92621639715844,-284.381796282379
-1.18204612832958,0.0577762925414152,0.52408760267416,0.834120819463527,1.11157749140342,-1.92104339457486,-283.473707054733
-1.14526618318691,0.0426848206253254,0.466682895988039,0.710227144788289,1.09193970492001,-1.92228199502783,-282.881095325313
-1.16765580354621,0.021939815418517,0.482602217799553,0.788119343463094,1.00622619961123,-1.92420474406844,-283.28727585955
-1.20284058430485,0.0923917983931084,0.464012617900189,0.638514506231823,1.11053233032645,-1.92646208412898,-284.503956644651
-1.07957779807871,0.0154697311830518,0.535651710681568,0.639160795686865,1.07260462130924,-1.92135412034131,-284.798491039946
-1.3369830944874,0.00546696314784804,0.475598081514841,0.977407014884162,1.07315982363682,-1.92709685880755,-286.73771426133
-1.05062368925899,0.0946845346961101,0.464095865477474,0.622916134255366,1.09398283793115,-1.9198850263009,-284.854504569179
-1.13839142993182,-0.0414602952878073,0.485479851409915,0.760346202995288,0.997706429571567,-1.92369385993315,-284.586933497846
-1.12100495974805,0.128347323295702,0.462521852109378,0.636271249027206,1.17126770421271,-1.92057313039299,-285.079785169531
-1.1818892431665,-0.0182149150250857,0.456144580435809,0.782893228500336,0.972014549328714,-1.92637691104397,-284.990816734832
-1.20256837898317,0.0506202846313556,0.52440846730159,0.695588964365765,1.09032358983412,-1.92578449046312,-283.802443086841
-1.05537797011734,0.110282514853981,0.462817564831089,0.726339732379947,1.06071892351959,-1.91917416574215,-285.078902574696
-1.32938929532131,-0.0245428387159089,0.43540141557666,0.750293615274547,1.19791685808934,-1.92856614399697,-287.142253087143
-1.19010996453475,0.0833714292628304,0.506298114580948,0.831767994696596,1.01995321571607,-1.92384752222175,-283.730174348379
-1.25814012767183,0.015757383921156,0.530483097134444,0.802490735539565,1.12605089072694,-1.92517490959716,-283.778263140712
-1.10492536659398,0.107606577008149,0.466370256441332,0.679733566861781,1.08524199372865,-1.92115220730657,-283.809216081693
-1.2773655401482,-0.00584500664289275,0.527050014505012,0.869813845677329,1.12976551689188,-1.92450711804515,-284.368559655509
-1.24737846534288,-0.00972239534492341,0.445049859886756,0.758621890342582,1.14067579768922,-1.92515154605768,-284.44240795703
-1.2510214903837,0.101272334484112,0.502445900428792,0.912277013043098,1.19555258502141,-1.92044352164539,-285.498140905607
-1.10901419140373,0.0365470249745436,0.485921429792517,0.821742129371601,0.908998059905027,-1.923221713641,-284.256272378942
-1.16604678971669,0.0706227620773186,0.561635232433023,0.855213680650963,0.890280449031342,-1.9262052973529,-287.607301806107
-1.1987947366432,-0.0160399353316908,0.449393813198731,0.754935436622645,1.25917115915906,-1.91989602383018,-287.111123533656
-1.11181725126306,0.0724235897379273,0.516320212226852,0.741218260167649,0.943388013105382,-1.92415855862461,-284.557544346361
-1.09873744691616,0.113185955829114,0.530884450843816,0.746394125705275,1.00460149253729,-1.92163327252685,-284.667051993429
-1.19455996157032,0.0085003668883134,0.396991015879291,0.717247988441865,1.1422662413824,-1.9231345765469,-284.983885697302
-1.0982414494585,0.0155667769745861,0.482947239922445,0.575608136162238,0.956251668886882,-1.92738577558541,-286.947776682401
-1.19028053922784,-0.00757539588756215,0.568375583142323,0.768304898426005,1.06293439953262,-1.92431411781152,-284.899604308184
-1.18939375740342,0.0181356823456559,0.355216819913181,0.853894123924724,1.08575167204287,-1.92152910039056,-286.973503412539
-1.18983114229589,0.0394179658039197,0.456179636100346,0.830604926824737,1.00570957016735,-1.92434315389281,-283.587599270253
-1.1605069025978,0.0135832703545178,0.494009801598581,0.836921813333932,0.959193717226348,-1.92413285138672,-283.963085521281
-1.1101079711888,0.0495438443874107,0.474444855490222,0.656813769332809,0.972208967075532,-1.92524117567657,-284.397317753531
-1.16348648144869,0.0450762409914256,0.46332359218933,0.783995855546357,1.06576022328358,-1.92230352357626,-282.824765265835
-1.17001053694511,0.0457841158793533,0.435901445133495,0.644366168521342,1.09019572742357,-1.92510531741101,-284.006092404141
-1.20799987227584,0.086576690198191,0.527299848142129,0.779930763910214,1.17557202844916,-1.92155808712969,-283.608711139925
-1.14548974689746,-0.00266781857133534,0.421509868068543,0.778544306428095,0.984470190193145,-1.92389319310714,-284.235768423166
-0.974292985800862,0.0584535471213481,0.47596849827269,0.670722826085589,1.00186799242887,-1.91861549074855,-286.053727200955
-1.30239929266649,0.0516624218197149,0.43067899478945,0.696582472959171,1.13217772503209,-1.9308060404154,-286.954065661571
-1.17002098522871,0.00865196900037733,0.500073815638533,0.790283839607676,1.09480819898498,-1.92182344176375,-283.199272756584
-1.17002098522871,0.00865196900037733,0.500073815638533,0.790283839607676,1.09480819898498,-1.92182344176375,-283.199272756584
-1.27915102097525,0.00711163140403091,0.486943947424043,0.772291182973545,1.11515259469395,-1.92767294153626,-284.572099551503
-1.05973672077136,0.108075052088308,0.502149514086333,0.702031553288237,1.07805673458113,-1.91935494378155,-285.016295442923
-1.21312402703314,0.0167059360968127,0.476148898662674,0.776848444609671,1.14865655235612,-1.92263773988845,-283.251792017966
-1.10686032939702,0.101070618521763,0.431987875303478,0.672190615278767,0.999513797408143,-1.92366042050918,-284.422126056879
-1.12066897293118,0.0452068762043291,0.45115437740093,0.662214421990863,1.06082491240662,-1.92294652842162,-283.29227136126
-1.12004546797461,0.0242704731579399,0.468569125184067,0.610971570627255,1.05698806058939,-1.92426788611884,-284.119465580513
-1.07925938596531,0.0635312707533168,0.406475810039044,0.800043656565259,0.817405499351937,-1.92479251775487,-287.296504046637
-1.17217725152822,-0.0157561683727891,0.537105375890597,0.793132245041776,1.20260603146145,-1.91958104982403,-286.264428593445
-1.04161396836389,-0.0289071228498361,0.483173291605844,0.764679338945969,1.13085328511261,-1.91773780445321,-289.464332968548
-1.40033186519282,-0.0280818467147806,0.568761081848102,0.808003608322281,1.30938965424843,-1.92754182726864,-288.274001798237
-1.17425510253146,0.0108506104145188,0.517409942687899,0.709896692732751,1.13757592091769,-1.92254044230464,-283.531480918379
-1.10364086332509,0.0681037027366287,0.529270668105339,0.785377147204634,0.979543996126262,-1.92180044254833,-283.986164760153
-1.21583281841505,0.0972766174389953,0.475927882008019,0.923361896940653,1.05828407504171,-1.92199718300297,-284.702966831762
-1.15376121248213,0.011580589310106,0.498703293347421,0.577928238242925,1.13629070324826,-1.92450419761433,-284.946639003403
-1.07284493654626,0.0300866584138945,0.54454525820427,0.804746562357992,0.905257258706548,-1.92201515027015,-285.345932024926
-1.02181233943964,0.141061976507304,0.448208120377604,0.714657495264013,0.952781348549636,-1.92019517473306,-286.217045877047
-1.37567573602322,-0.0538927581774879,0.489695341765697,0.858863185199708,1.2600427632962,-1.9262911765137,-287.922976608733
-1.29323081032946,-0.0329067096110394,0.473955590230271,0.758748070228009,1.1754570123705,-1.92683236823204,-285.63799844529
-1.21088018109518,0.156351814273411,0.428030630005632,0.897415285498914,1.11257320058299,-1.92082202507693,-287.345885881571
-1.17764235334973,0.0732543628798344,0.576940805943834,0.549084307001714,1.1885070562974,-1.9248365473711,-286.784664386445
-1.28511771965101,0.0580998051314463,0.627838278816269,0.707461611901942,1.30556500742166,-1.92336298625943,-287.536265762458
-1.0940033911279,0.134407366139668,0.331811622056569,0.71803376091526,0.976646819378587,-1.92249177531593,-288.838287055093
-1.14149315940566,-0.108958346493486,0.586712828702896,0.797289237062628,1.01405459580788,-1.92279596576989,-289.901388372485
-1.23776512330928,0.249046883768498,0.400493425915188,0.733397603022383,1.16913938234748,-1.92370135135517,-292.381420577945
-1.05561169928871,-0.11014785967232,0.513014728554262,0.649031087526618,0.993915592367808,-1.92229274004626,-289.552198866645
-1.22073014419038,0.0597935527045172,0.497049247632341,0.959509635237537,1.04372042727068,-1.92196177433883,-284.668945674209
-1.087396372422,0.0371985270000091,0.481724525689571,0.543532694161619,1.08198516398105,-1.92334342521138,-285.01702498663
-1.16810400649435,0.0128695116531382,0.435999622005394,0.853669524846009,1.03900994173587,-1.92184446065193,-283.839523386961
-1.17788115237666,0.0945705610292007,0.548266692022913,0.612183272678222,1.18987874427893,-1.92323351301026,-284.869007300259
-1.13924331994355,0.052959608445482,0.400357396415399,0.846345227560168,1.00154894869955,-1.92155196990115,-284.635448744072
-1.12237413443337,0.0406515522503707,0.350116334364918,0.845012150435082,0.965476294245443,-1.9217151854867,-286.744646508318
-1.15614587675852,0.0318718704356094,0.429572971270996,0.57009038764548,1.14456928441961,-1.92444480758954,-285.141651994431
-1.19999776273326,0.0790575388021103,0.545603063590252,0.963068049306884,1.01392268670153,-1.92173092333424,-285.639006814401
-1.1128870466607,0.0601531369564912,0.476644374358026,0.55413351298066,1.07138036849644,-1.9247345102331,-284.899305893734
-1.15589059294293,0.0105657659384861,0.496996152054865,0.652952507691866,1.05912656639515,-1.92524622234815,-284.114826807079
-1.20729343650617,0.0906064897804904,0.520387319077804,0.767537947034189,1.17589121038702,-1.92174418307873,-283.518970829041
-1.13156228245281,0.0623290463141611,0.436379259210828,0.834046815402287,0.968296391397167,-1.92231447871308,-283.907619797735
-1.34892784937424,0.0764445520911009,0.457675579262922,0.798661726770084,1.20789987930701,-1.92780593032662,-285.611990308817
-1.22170019894135,0.0166990220514294,0.517511438778777,0.88808229224026,1.1875903646805,-1.92006831290983,-285.184603194723
-1.09179246265186,0.0955758066996975,0.442617133577178,0.639208060836019,0.978769965840704,-1.92428811006025,-284.823210082236
-1.21509064545463,0.00407320064903311,0.534362394340297,0.893100884662776,1.10837092323694,-1.92151507467499,-284.321239142105
-1.16646656461921,0.0826127150737336,0.411229924136844,0.632548327428891,1.14187679250466,-1.92347469388614,-284.587941964431
-1.07674162403661,0.0863428219865988,0.425419028438304,0.563739479413363,1.08761063314876,-1.92209022345055,-285.030053773973
-1.26432135608169,0.109833360710399,0.529576716993642,0.844658542507637,1.17188616545283,-1.92289880366589,-284.290067213284
-1.20437925617688,0.110194828289339,0.524962848158238,0.806980129461216,1.10677445376384,-1.92258672758408,-283.811803024015
-1.15939266451452,0.114606268642758,0.491840865386627,0.779708770998409,1.11416006943294,-1.92091765482174,-283.838103760991
-1.20386378811127,0.079547977566471,0.492809226944611,0.832699165677092,1.00796359654999,-1.92495697007297,-284.021590555454
-1.08378940334217,0.0237390018782508,0.438023765638967,0.703492348127015,1.10786670736835,-1.91962611208476,-284.669740634573
-1.19017194800401,-0.0281102444334295,0.440684974703451,0.69612948098877,1.27027554006531,-1.92029318030906,-287.80362412986
-1.20812380005191,0.0198704562300173,0.385881622951414,0.754601170769053,1.15990071176387,-1.9224700891067,-285.450147279581
-1.27841975581838,0.0322436894673815,0.468153612319875,0.77971636831207,1.22023115082995,-1.92377622385149,-284.012490770333
-1.02269192282607,0.0363988811279237,0.500822841121976,0.706421903113766,0.941625220123629,-1.92080269957381,-284.493607000767
-1.06348107500035,0.00327242668637983,0.460722255726521,0.866485198764034,0.895394245872692,-1.92069230685338,-284.996525107943
-1.13033123296434,0.0740561678774077,0.512472243964489,0.603230016561323,1.09543353724807,-1.92376434154896,-284.168515773506
-1.20267000476085,0.0194352940067898,0.4568294398667,0.888907289788254,1.08752249329098,-1.92147764989336,-283.978943000162
-1.26787498393989,0.0721305737096892,0.44304890751614,0.837658557113929,1.20911361468014,-1.92219711121096,-284.64719139723
-1.27335833694117,0.0716961655615409,0.463128962783542,0.941078182998688,1.06654979410314,-1.92429282667513,-285.074504729862
-1.0857433825026,-0.0190747551809819,0.531543674195807,0.634789463604818,1.05692593343514,-1.92216274960742,-285.432499893445
-1.23324648340322,0.133207527000745,0.405291036932857,0.808484088745397,1.11767102684027,-1.92352030392595,-285.977164671491
-1.1007252875769,0.197086006181376,0.491304064918002,0.744482727173774,0.943148886979766,-1.92321322126985,-288.938222159326
-1.21638930418342,0.042633837050545,0.479670025624833,0.770621243051965,1.13581010913263,-1.92324716636937,-282.902160298874
-1.21693024261744,-0.0455177005956859,0.56478850958475,0.894061720971822,1.01722186261532,-1.92424589012317,-286.350623079007
-1.35472702496557,-0.051049337542537,0.562593326143131,1.0487683453034,1.1033094567039,-1.92543565225243,-289.182821506623
-1.19175966285186,-0.0556606429237686,0.553281674000113,0.915399524428739,1.05987272755446,-1.9213981154969,-286.513299641295
-1.14355606912165,0.158059651396281,0.417892690172268,0.62111102959019,1.0727251494821,-1.92446724913841,-286.6395418466
-1.21624835011329,0.129815171182848,0.485116802459746,0.620058650859302,1.2068203810348,-1.92443195698128,-284.96680285203
-1.08221411604402,-0.0510539352704906,0.417986058277274,0.828714543279552,0.90151931768212,-1.92209585009854,-286.188431362579
-1.13432141859216,0.129070716332688,0.472761106646086,0.64937955952298,1.14020672823619,-1.92160614285985,-284.409215721536
-1.18665410199983,-0.0230150612442594,0.502881042625795,0.921524618682904,0.99242949294351,-1.92267817701022,-284.83944238787
-1.14340310865341,0.0221856245674128,0.465395624966426,0.767229322869846,1.1058466014625,-1.92081872299698,-283.363820989005
-1.13618232937217,-0.0205245271196725,0.429949986570287,0.746394886368499,1.02580990013676,-1.92297809387088,-284.193345840931
-1.26183412576554,0.122145868172837,0.505977991881887,0.860913079934056,1.1449214092258,-1.92313394795484,-284.556395018263
-1.07109203791081,-0.0190493541162309,0.462751102756064,0.685213144192901,0.970977431869226,-1.9226661048364,-284.48966375359
-1.20025319830945,0.1221894840953,0.520504191543414,0.87480775848282,1.09069361696714,-1.92143630674532,-284.754161380629
-1.10482127301274,0.0100051070711313,0.434258771895125,0.7259608500862,1.05426835767053,-1.92117384516678,-283.712131105617
-1.09389128574205,0.0827716841831738,0.543778747989148,0.84802052384034,0.993679144232837,-1.9199965174532,-285.194057844158
-1.19305444489086,0.0610451087547146,0.517585376824563,0.5445650403637,1.19484872805047,-1.92560277802007,-285.598966730429
-1.28131391844034,0.0540901899964219,0.4636418802143,0.838048140647227,1.15236255382357,-1.92458405868643,-283.839567434285
-1.02115900854469,0.0386772931663769,0.550256751898739,0.614005535628471,1.04683633792197,-1.92006689216596,-286.277054198473
-1.14567523633332,0.0484240569278688,0.485207187117857,0.61420974441708,1.13314967316851,-1.92322431414188,-283.710110754298
-1.05143341084899,0.0641917753324107,0.504067402688713,0.767516447083275,0.961821413518369,-1.92039376682272,-284.19080775834
-1.40170590258344,0.00706189886498325,0.537336380209619,0.823889327710034,1.28892941122338,-1.92780549689437,-286.787634835119
-1.36526213981017,0.0251853648622796,0.613725634818174,0.844341022710123,1.22227368922701,-1.92735608477769,-287.296435656555
-1.04008483353535,0.106687383881251,0.376163375362774,0.723444087588029,0.964011071833053,-1.92048878343497,-286.282489897831
-1.25774715655417,0.0102877456743702,0.574438911733889,0.772806281876112,1.14587671789928,-1.92532072313508,-284.865263481561
-1.27355578864444,0.0553106661469884,0.466544281803619,0.614828186420383,1.29197290792244,-1.92522134374415,-285.660885365553
-1.14702504578552,0.0494661845671831,0.42412807170256,0.901678145096157,0.938903507287309,-1.92244067280524,-285.016952718902
-1.19789313401567,0.0436309328558788,0.46450502935006,0.808227980677043,1.12207869339726,-1.9219272437067,-283.105938107631
-1.06724050564981,0.0291726586640679,0.453406092562806,0.708498326923822,0.919676369197596,-1.92330725226177,-284.235632969593
-0.953065333065701,-0.0464883743650595,0.558350029844565,0.555927916972808,0.817553645240312,-1.92416527153662,-293.253073195721
-0.982796622168746,0.00560889213655485,0.506481794690916,0.625456562250944,0.870683117996546,-1.92242348979937,-286.944130296062
-1.18441445788846,0.0577285643182562,0.561415696864408,0.669521914386051,1.22241947150476,-1.92156858526408,-284.896158487644
-1.17950455392251,0.0479780113676362,0.410192336169881,0.832956047653789,0.99001992926662,-1.92414085934364,-284.544251170609
-1.29814181537382,0.0210849304085188,0.370953577303999,0.859418400593719,1.11751332676997,-1.92615982314091,-287.496367467135
-0.984922145658605,-0.0247986922160996,0.493066018632513,0.588024431275798,1.0506890230487,-1.91924157918216,-287.771878016468
-1.27569365510479,0.0903996493241576,0.525230263150405,0.865740452273645,1.18662701279781,-1.92262680027032,-284.194460844465
-1.17658090013893,0.0866792457046178,0.490095827417708,0.798122912741369,1.05693867793695,-1.92281562048225,-283.152448897202
-1.22454215770126,0.143092716855677,0.395844357993056,0.553087359189107,1.17861339765619,-1.92757009758337,-288.75481884931
-1.1341960565869,-0.0674788450917634,0.568603184189944,0.854075141889598,1.03482667270114,-1.92076604289118,-287.396776494681
-1.14640244178848,0.14845223123438,0.413578829833594,0.646486481935588,1.06334587828972,-1.92431873733735,-286.159085659142
-1.19376762588505,0.109871818116589,0.456357770428406,0.710199083004131,1.13051815768656,-1.9234405685601,-283.692243668856
-1.23013967233124,0.00488285386099381,0.535945883665154,0.790116852970489,1.13716266061649,-1.92361046789595,-283.728881492483
-1.21614720839036,0.125836660880999,0.602307069655831,0.790162095930662,1.19746558488716,-1.92118068358918,-286.491806596021
-1.22503676389963,-0.0120131861302339,0.426559053250052,0.725162359194491,1.09569093620083,-1.92621436680915,-284.987009436331
-1.18041069584992,0.034640439240301,0.424766149850235,0.749213749204621,1.05342820531897,-1.92428018518658,-283.618714776062
-1.11114272503709,0.0714866414554498,0.535039561189839,0.805025439799317,1.06122376511104,-1.91992958082472,-284.270549542994
-1.28038228075538,0.0730187268384349,0.539191046888551,0.916132962022342,1.12420699543558,-1.92357857570079,-284.525815532245
-1.01570549216275,0.0734889007737067,0.42767191126719,0.547708938265429,1.04382357719999,-1.92087417862162,-285.681503678787
-1.35313558861566,0.0473575377690834,0.516912253481744,0.656016605832693,1.386584944092,-1.92575214400575,-287.246233861308
-1.10076895058089,0.079870980184206,0.46558560756881,0.734879420856759,1.02085672767493,-1.92154384808326,-283.250422266494
-1.1579387586397,0.0415883138929744,0.470365583176308,0.789057374273336,1.08738213474598,-1.9214213033749,-282.938751817931
-1.13474472556131,0.0452788829092189,0.454930363457105,0.756638022193977,1.09584750163894,-1.92084000729917,-283.222918467339
-1.09554633358665,0.0589327873486633,0.502361767356061,0.821806189171831,1.05921826445263,-1.91922894773202,-284.435701904204
-1.17833054603315,0.0353982458892992,0.447463191998008,0.636162807916244,1.05645521737968,-1.92705413238077,-284.788817483494
-1.13029071099822,0.0269924961491532,0.448138372478428,0.572255814164164,1.07057881941407,-1.92535099156077,-285.013085434582
-1.15615032697061,0.0129380799607017,0.492275670308429,0.787739901759947,1.1010921441734,-1.92111279842824,-283.306979827176
-1.16484108820253,-0.0231395482587936,0.467102429272906,0.539724762392451,1.24110588968542,-1.92288157287865,-287.589469765652
-1.10196969112121,0.00189319054954543,0.535931582254428,0.709082783480906,1.04784194573931,-1.92162152899245,-284.259919168339
-1.00293628935318,0.0802286519341958,0.4654143763029,0.761493046508836,0.975585285647066,-1.91867850905459,-285.655968018598
-1.14090751678889,0.036935134305659,0.454011550298795,0.862360147679439,1.06957120568198,-1.91991549046357,-284.195784376276
-1.14969801158493,0.138235591857974,0.463893395059168,0.640830370614911,1.10331911727454,-1.92348885856079,-284.739402419153
-1.1417960478017,-0.0315171427607321,0.488446587297044,0.804361831655719,1.02609153564505,-1.92209751683332,-284.090880959867
-1.1888405247472,0.00744284125809885,0.452136304826001,0.822304646441169,1.10767683611477,-1.9216693660388,-283.660489072123
-1.08764247952065,0.0730642292743614,0.514864961177006,0.584733732380076,1.17930211268785,-1.92013455561821,-285.560542926886
-1.23349314559113,-0.0108434560162291,0.485343053631494,0.851776517810129,1.03149999488878,-1.92562542585172,-284.367616060676
-1.13239315109627,0.0113687085039335,0.437427602920048,0.84117126762408,0.957303887391216,-1.92260128577646,-284.02110181386
-1.2160672235776,0.0626041475234581,0.53163325348177,0.640363523833914,1.2500755675739,-1.92286007072716,-284.563290387664
-1.2036770105228,0.0677516624375307,0.484949886012204,0.813295297154411,1.13757980560382,-1.92166801405899,-283.157527893777
-1.29695837976254,0.0982312500661048,0.495571714125619,0.774104105869361,1.18842133666116,-1.92587503638823,-284.239052757268
-1.26012676775328,0.0721768783890216,0.465111181703906,0.793322342561252,1.1499746063419,-1.92453673155004,-283.522548912161
-1.10382598152443,0.00163648810823368,0.507621518539644,0.701009104017952,1.02607581031864,-1.92240251951749,-283.763857335876
-1.26266101587449,0.0888373612063494,0.474752832882646,0.79414237049953,1.15292316815064,-1.92453689658377,-283.642907648866
-1.09991992460008,0.0407383380460724,0.495839882231367,0.63294539781078,1.06975950275762,-1.92237353288075,-283.643885476785
-1.10634485005027,-0.0459581959719884,0.462722493646467,0.64419415438339,1.07578031096966,-1.92241818751693,-285.501794135589
-1.22192736605015,0.0576618928233789,0.365562606621344,0.776649533111813,1.22524693192297,-1.920939231492,-287.578897382221
-1.05727288546728,0.137977978003368,0.361491840036017,0.752708026705125,0.983707864796864,-1.92017836232382,-287.885887523208
-1.0301232915165,0.118759553985535,0.4907773686155,0.690275698144523,1.00510189822877,-1.9198827086189,-285.249924068619
-1.13981506987153,0.08104963106949,0.492152892185956,0.72121842664082,1.11815961509919,-1.92113145209484,-283.199535645402
-1.14417821085175,0.0467531846627984,0.50410457989923,0.823870289419015,0.981424694596812,-1.92287080853466,-283.457136788061
